,GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
24," ""37023""","Burke, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1413,(D),(D),(D),(D),(D)
25," ""37023""","Burke, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
26," ""37025""","Cabarrus, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,4610,4457,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
27," ""37025""","Cabarrus, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,4610,4457,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
28," ""37027""","Caldwell, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,1016,725,778,799,1052,1136,1287,1015,427,323,409,452,(D),(D),(D),(D),(D),(D)
29," ""37027""","Caldwell, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,1016,725,778,799,1052,1136,1287,1015,427,323,(D),(D),(D),(D),(D),(D),(D),(D)
30," ""37029""","Camden, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31," ""37029""","Camden, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32," ""37031""","Carteret, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),0,0,(D),(D),(D)
33," ""37031""","Carteret, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0
34," ""37033""","Caswell, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
35," ""37033""","Caswell, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
36," ""37035""","Catawba, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,(D),1906,1752,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
37," ""37035""","Catawba, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
38," ""37037""","Chatham, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,(D),(D),(D),(D),363,2518,2522,2046,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
39," ""37037""","Chatham, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,(D),(D),(D),(D),363,2518,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
40," ""37039""","Cherokee, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
41," ""37039""","Cherokee, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
42," ""37041""","Chowan, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43," ""37041""","Chowan, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44," ""37043""","Clay, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0
45," ""37043""","Clay, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46," ""37045""","Cleveland, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,5158,4641,4360,4238,4540,4550,4451,4960,(D),3814,3524,(D),(D),(D),(D),(D),(D),(D)
47," ""37045""","Cleveland, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),4960,(D),3814,3524,(D),(D),(D),(D),(D),(D),(D)
48," ""37047""","Columbus, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,0,0,(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0
49," ""37047""","Columbus, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50," ""37049""","Craven, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,292,(D),(D),(D),3137,3140,2966,(D),(D),(D),2765,2906,(D),(D),3185,(D),3484,2593
51," ""37049""","Craven, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,292,(D),(D),(D),3137,3140,2966,(D),(D),(D),2765,2906,(D),(D),3185,(D),3484,2593
52," ""37051""","Cumberland, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,(D),0,0,(D),(D),(D),0,(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0
53," ""37051""","Cumberland, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,(D),0,0,(D),(D),(D),0,(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0
54," ""37053""","Currituck, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
55," ""37053""","Currituck, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
56," ""37055""","Dare, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
57," ""37055""","Dare, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
58," ""37057""","Davidson, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,(D),(D),(D),2475,2371,2312,2248,2399,2327,2376,1553,2044,2189,1137,1170,1224,1318,(D)
59," ""37057""","Davidson, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,(D),(D),(D),2475,(D),(D),(D),(D),2037,2078,(D),(D),(D),(D),(D),(D),(D),(D)
60," ""37059""","Davie, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),2026,1590,1716,1721,1633,1421,1443,1595,1814,2622,(D)
61," ""37059""","Davie, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
62," ""37061""","Duplin, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,(D),0,0,0,0,(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0
63," ""37061""","Duplin, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,(D),0,0,0,0,(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0
64," ""37063""","Durham, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
65," ""37063""","Durham, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
66," ""37065""","Edgecombe, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),651,(D),(D)
67," ""37065""","Edgecombe, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),651,(D),(D)
68," ""37067""","Forsyth, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,1998,1863,1772,1827,(D),2897,3380,1982,1443,1415,1542,(D),2288,6544,10579,10976,14545,13546
69," ""37067""","Forsyth, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
70," ""37069""","Franklin, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1117,(D),(D)
71," ""37069""","Franklin, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
72," ""37071""","Gaston, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,6603,1967,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
73," ""37071""","Gaston, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
74," ""37073""","Gates, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75," ""37073""","Gates, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76," ""37075""","Graham, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,(D),(D),(D)
77," ""37075""","Graham, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,(D),(D),(D)
78," ""37077""","Granville, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
79," ""37077""","Granville, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80," ""37079""","Greene, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81," ""37079""","Greene, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82," ""37081""","Guilford, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,15076,15320,(D),9192,(D),11537,11449,14572,10596,7945,8174,8475,7772,7211,7291,6218,7188,6257
83," ""37081""","Guilford, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),8484,(D),(D),(D),(D),(D),(D),(D),(D),(D)
84," ""37083""","Halifax, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,0,(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85," ""37083""","Halifax, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,0,(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86," ""37085""","Harnett, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
87," ""37085""","Harnett, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
88," ""37087""","Haywood, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
89," ""37087""","Haywood, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,(D),0,0,0,0,0,0,0,0,0,(D),(D),(D),0,0,0,0,0
90," ""37089""","Henderson, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1189,(D),(D),(D),(D),(D),(D),(D)
91," ""37089""","Henderson, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
92," ""37091""","Hertford, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93," ""37091""","Hertford, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94," ""37093""","Hoke, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
95," ""37093""","Hoke, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
96," ""37095""","Hyde, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97," ""37095""","Hyde, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98," ""37097""","Iredell, NC",5.0,CAINC6N,200.0,21,"   Mining, quarrying, and oil and gas extraction",Thousands of dollars,(D),(D),1593,(D),(D),2092,(D),(D),(D),(D),(D),1689,2040,1739,2004,2169,2790,2782
99," ""37097""","Iredell, NC",5.0,CAINC6N,202.0,212,    Mining (except oil and gas),Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
