	RegionName	RegionID	SizeRank	RegionType	StateName	State	Metro	StateCodeFIPS	MunicipalCodeFIPS	1996-01-31	1996-02-29	1996-03-31	1996-04-30	1996-05-31	1996-06-30	1996-07-31	1996-08-31	1996-09-30	1996-10-31	1996-11-30	1996-12-31	1997-01-31	1997-02-28	1997-03-31	1997-04-30	1997-05-31	1997-06-30	1997-07-31	1997-08-31	1997-09-30	1997-10-31	1997-11-30	1997-12-31	1998-01-31	1998-02-28	1998-03-31	1998-04-30	1998-05-31	1998-06-30	1998-07-31	1998-08-31	1998-09-30	1998-10-31	1998-11-30	1998-12-31	1999-01-31	1999-02-28	1999-03-31	1999-04-30	1999-05-31	1999-06-30	1999-07-31	1999-08-31	1999-09-30	1999-10-31	1999-11-30	1999-12-31	2000-01-31	2000-02-29	2000-03-31	2000-04-30	2000-05-31	2000-06-30	2000-07-31	2000-08-31	2000-09-30	2000-10-31	2000-11-30	2000-12-31	2001-01-31	2001-02-28	2001-03-31	2001-04-30	2001-05-31	2001-06-30	2001-07-31	2001-08-31	2001-09-30	2001-10-31	2001-11-30	2001-12-31	2002-01-31	2002-02-28	2002-03-31	2002-04-30	2002-05-31	2002-06-30	2002-07-31	2002-08-31	2002-09-30	2002-10-31	2002-11-30	2002-12-31	2003-01-31	2003-02-28	2003-03-31	2003-04-30	2003-05-31	2003-06-30	2003-07-31	2003-08-31	2003-09-30	2003-10-31	2003-11-30	2003-12-31	2004-01-31	2004-02-29	2004-03-31	2004-04-30	2004-05-31	2004-06-30	2004-07-31	2004-08-31	2004-09-30	2004-10-31	2004-11-30	2004-12-31	2005-01-31	2005-02-28	2005-03-31	2005-04-30	2005-05-31	2005-06-30	2005-07-31	2005-08-31	2005-09-30	2005-10-31	2005-11-30	2005-12-31	2006-01-31	2006-02-28	2006-03-31	2006-04-30	2006-05-31	2006-06-30	2006-07-31	2006-08-31	2006-09-30	2006-10-31	2006-11-30	2006-12-31	2007-01-31	2007-02-28	2007-03-31	2007-04-30	2007-05-31	2007-06-30	2007-07-31	2007-08-31	2007-09-30	2007-10-31	2007-11-30	2007-12-31	2008-01-31	2008-02-29	2008-03-31	2008-04-30	2008-05-31	2008-06-30	2008-07-31	2008-08-31	2008-09-30	2008-10-31	2008-11-30	2008-12-31	2009-01-31	2009-02-28	2009-03-31	2009-04-30	2009-05-31	2009-06-30	2009-07-31	2009-08-31	2009-09-30	2009-10-31	2009-11-30	2009-12-31	2010-01-31	2010-02-28	2010-03-31	2010-04-30	2010-05-31	2010-06-30	2010-07-31	2010-08-31	2010-09-30	2010-10-31	2010-11-30	2010-12-31	2011-01-31	2011-02-28	2011-03-31	2011-04-30	2011-05-31	2011-06-30	2011-07-31	2011-08-31	2011-09-30	2011-10-31	2011-11-30	2011-12-31	2012-01-31	2012-02-29	2012-03-31	2012-04-30	2012-05-31	2012-06-30	2012-07-31	2012-08-31	2012-09-30	2012-10-31	2012-11-30	2012-12-31	2013-01-31	2013-02-28	2013-03-31	2013-04-30	2013-05-31	2013-06-30	2013-07-31	2013-08-31	2013-09-30	2013-10-31	2013-11-30	2013-12-31	2014-01-31	2014-02-28	2014-03-31	2014-04-30	2014-05-31	2014-06-30	2014-07-31	2014-08-31	2014-09-30	2014-10-31	2014-11-30	2014-12-31	2015-01-31	2015-02-28	2015-03-31	2015-04-30	2015-05-31	2015-06-30	2015-07-31	2015-08-31	2015-09-30	2015-10-31	2015-11-30	2015-12-31	2016-01-31	2016-02-29	2016-03-31	2016-04-30	2016-05-31	2016-06-30	2016-07-31	2016-08-31	2016-09-30	2016-10-31	2016-11-30	2016-12-31	2017-01-31	2017-02-28	2017-03-31	2017-04-30	2017-05-31	2017-06-30	2017-07-31	2017-08-31	2017-09-30	2017-10-31	2017-11-30	2017-12-31	2018-01-31	2018-02-28	2018-03-31	2018-04-30	2018-05-31	2018-06-30	2018-07-31	2018-08-31	2018-09-30	2018-10-31	2018-11-30	2018-12-31	2019-01-31	2019-02-28	2019-03-31	2019-04-30	2019-05-31	2019-06-30	2019-07-31	2019-08-31	2019-09-30	2019-10-31	2019-11-30	2019-12-31	2020-01-31	2020-02-29	2020-03-31	2020-04-30	2020-05-31	2020-06-30	2020-07-31	2020-08-31	2020-09-30	2020-10-31	2020-11-30
0	Mecklenburg County	3102	48	County	NC	NC	Charlotte-Concord-Gastonia	37	119	87892.0	88126.0	88341.0	88801.0	89242.0	89714.0	90185.0	90617.0	91062.0	91513.0	92028.0	92567.0	93119.0	93655.0	94203.0	94710.0	95218.0	95660.0	96088.0	96638.0	97161.0	97662.0	98048.0	98379.0	98730.0	99065.0	99425.0	99787.0	100236.0	100737.0	101218.0	101642.0	102038.0	102490.0	102888.0	103293.0	103649.0	104042.0	104418.0	104839.0	105165.0	105483.0	105926.0	106205.0	106589.0	106873.0	107398.0	107998.0	108547.0	109090.0	109554.0	110009.0	110528.0	110979.0	111392.0	111817.0	112231.0	112659.0	113007.0	113310.0	113633.0	113916.0	114223.0	114496.0	114788.0	115036.0	115221.0	115446.0	115656.0	115903.0	116057.0	116158.0	116250.0	116358.0	116519.0	116720.0	116741.0	116801.0	116828.0	116932.0	117024.0	117057.0	117154.0	117243.0	117349.0	117451.0	117495.0	117469.0	117545.0	117571.0	117676.0	117765.0	117860.0	118006.0	118063.0	118222.0	118320.0	118436.0	118544.0	118719.0	118895.0	119099.0	119233.0	119290.0	119352.0	119418.0	119620.0	119729.0	119999.0	120319.0	120681.0	120832.0	120908.0	121063.0	121319.0	121696.0	122137.0	122690.0	123156.0	123610.0	123956.0	124380.0	124671.0	125163.0	125690.0	126369.0	126994.0	127556.0	128031.0	128519.0	129093.0	129890.0	130512.0	130722.0	131042.0	131700.0	132645.0	133390.0	134058.0	134558.0	134911.0	134829.0	134888.0	134909.0	135414.0	135713.0	135718.0	135046.0	134313.0	133560.0	132858.0	132392.0	132017.0	131619.0	130464.0	128881.0	126850.0	125916.0	125541.0	125318.0	124553.0	123780.0	123261.0	122437.0	121654.0	121161.0	121410.0	121458.0	121604.0	120787.0	119892.0	119170.0	118914.0	118397.0	117364.0	116378.0	115440.0	114539.0	113419.0	112526.0	111640.0	110827.0	109808.0	108646.0	107381.0	106564.0	105920.0	105515.0	105051.0	104478.0	103833.0	103812.0	103755.0	104120.0	103846.0	103865.0	103612.0	103451.0	103388.0	103593.0	103982.0	104583.0	105255.0	105301.0	105534.0	105451.0	106576.0	107654.0	109397.0	110870.0	112512.0	113598.0	114395.0	114996.0	115629.0	116648.0	117542.0	118709.0	119318.0	119686.0	119830.0	119855.0	119654.0	119491.0	119683.0	120152.0	120727.0	121335.0	121926.0	122570.0	123233.0	123998.0	124353.0	124796.0	125587.0	126889.0	127972.0	128778.0	129394.0	129733.0	130281.0	131016.0	131893.0	133001.0	134436.0	136164.0	137649.0	138564.0	139577.0	140548.0	141820.0	143221.0	144596.0	145584.0	146785.0	147899.0	149112.0	150157.0	151051.0	152474.0	153793.0	155589.0	156963.0	158450.0	159916.0	161670.0	163150.0	164287.0	165456.0	166659.0	168248.0	169423.0	170644.0	171251.0	172378.0	173412.0	174899.0	175426.0	176306.0	177314.0	178182.0	178830.0	179238.0	180073.0	180735.0	181689.0	182994.0	184354.0	185400.0	186951.0	188362.0	189906.0	191542.0	193401.0	195335.0	197106.0	199078.0	201103.0	202735.0
1	Wake County	324	55	County	NC	NC	Raleigh	37	183	116349.0	116506.0	116251.0	116094.0	115856.0	115876.0	115920.0	116057.0	116263.0	116632.0	117058.0	117566.0	118094.0	118462.0	119234.0	119863.0	120603.0	121086.0	121538.0	122011.0	122441.0	122814.0	123118.0	123338.0	123549.0	123662.0	123810.0	124017.0	124442.0	124871.0	125368.0	125707.0	126045.0	126349.0	126748.0	127129.0	127478.0	127886.0	128274.0	128704.0	128953.0	129166.0	129542.0	129994.0	130497.0	130576.0	130655.0	130919.0	131447.0	132029.0	132463.0	132998.0	133640.0	134196.0	134491.0	134635.0	134738.0	135162.0	135655.0	136133.0	136460.0	136795.0	137057.0	137285.0	137329.0	137514.0	137688.0	137966.0	138292.0	138580.0	138762.0	138815.0	138848.0	138851.0	139088.0	139171.0	139410.0	139379.0	139479.0	139535.0	139517.0	139587.0	139712.0	139975.0	140160.0	140150.0	140115.0	140136.0	140373.0	140699.0	140999.0	141269.0	141510.0	141775.0	141978.0	142152.0	142371.0	142712.0	142955.0	143204.0	143264.0	143375.0	143591.0	143751.0	144023.0	144141.0	144529.0	144890.0	145378.0	145868.0	146347.0	146778.0	147208.0	147829.0	148416.0	149161.0	149873.0	150597.0	151180.0	151870.0	152454.0	153139.0	153811.0	154745.0	155554.0	156185.0	156710.0	157257.0	158004.0	158823.0	159574.0	160145.0	160944.0	161546.0	162524.0	163180.0	164096.0	164755.0	165429.0	165995.0	166250.0	166453.0	166615.0	166758.0	166585.0	166350.0	165582.0	164973.0	164286.0	164089.0	163944.0	163804.0	163386.0	162713.0	161965.0	161404.0	160702.0	160373.0	160047.0	159600.0	158909.0	158234.0	157926.0	157512.0	157485.0	157572.0	157653.0	157449.0	157446.0	157254.0	157310.0	157640.0	158113.0	157985.0	157027.0	156148.0	155180.0	154579.0	153988.0	153543.0	153038.0	152309.0	151313.0	149755.0	148349.0	147609.0	147353.0	146897.0	146561.0	146001.0	145691.0	145352.0	144929.0	144627.0	144534.0	145168.0	145539.0	145552.0	145381.0	145662.0	145762.0	145881.0	145778.0	146159.0	146672.0	147444.0	148095.0	148735.0	149589.0	150432.0	151310.0	152130.0	153165.0	154122.0	154917.0	155070.0	155477.0	155863.0	156619.0	156828.0	157060.0	157311.0	157834.0	157948.0	157981.0	158170.0	159099.0	160194.0	161048.0	161485.0	162114.0	162935.0	163709.0	164382.0	164897.0	165904.0	167001.0	168231.0	168693.0	169213.0	169688.0	170724.0	170892.0	171377.0	171916.0	173291.0	174745.0	175954.0	176920.0	177408.0	178240.0	179293.0	180649.0	181833.0	183515.0	184908.0	185992.0	186544.0	187004.0	187507.0	188191.0	189436.0	190776.0	191875.0	192699.0	193322.0	194176.0	195070.0	196843.0	198131.0	199415.0	200702.0	201977.0	202893.0	203509.0	204545.0	206127.0	207723.0	208533.0	208892.0	208992.0	209889.0	210848.0	211455.0	211952.0	212784.0	213554.0	214117.0	214245.0	214726.0	215673.0	217090.0	218415.0	219560.0	220774.0	222372.0	224153.0	225889.0	227952.0
2	Guilford County	2312	134	County	NC	NC	Greensboro-High Point	37	81	61778.0	61855.0	61963.0	62205.0	62412.0	62670.0	62884.0	63166.0	63400.0	63637.0	63967.0	64323.0	64685.0	64942.0	65130.0	65344.0	65597.0	65825.0	66150.0	66475.0	66914.0	67293.0	67568.0	67814.0	68145.0	68704.0	69373.0	69855.0	70389.0	70859.0	71276.0	71519.0	71693.0	71945.0	72186.0	72450.0	72641.0	72769.0	72872.0	73114.0	73318.0	73512.0	73708.0	73957.0	74237.0	74642.0	75021.0	75361.0	75503.0	75738.0	75956.0	76250.0	76474.0	76754.0	76980.0	77254.0	77466.0	77595.0	77707.0	77840.0	78086.0	78273.0	78471.0	78625.0	78766.0	78919.0	79050.0	79225.0	79398.0	79599.0	79849.0	80073.0	80230.0	80369.0	80495.0	80519.0	80615.0	80622.0	80804.0	80804.0	80884.0	80848.0	80820.0	80839.0	81024.0	81175.0	81302.0	81390.0	81467.0	81544.0	81529.0	81658.0	81752.0	81912.0	82065.0	82195.0	82281.0	82421.0	82596.0	82870.0	83111.0	83429.0	83712.0	83945.0	84179.0	84367.0	84592.0	84777.0	84922.0	85060.0	85177.0	85373.0	85522.0	85690.0	85900.0	86235.0	86552.0	86927.0	87135.0	87401.0	87609.0	87818.0	88065.0	88219.0	88547.0	88775.0	89041.0	89175.0	89323.0	89463.0	89686.0	89948.0	90219.0	90471.0	90654.0	90750.0	90800.0	91011.0	91301.0	91499.0	91596.0	91674.0	91740.0	91605.0	91312.0	91065.0	90885.0	90805.0	90529.0	90280.0	89784.0	89497.0	88999.0	88399.0	87887.0	87443.0	87385.0	87165.0	86898.0	86498.0	86257.0	85691.0	85208.0	84492.0	84287.0	84109.0	83786.0	83587.0	83361.0	83158.0	82878.0	82663.0	82405.0	82259.0	81999.0	81837.0	81428.0	81172.0	81088.0	80795.0	80155.0	79471.0	78928.0	78379.0	77877.0	77358.0	76811.0	76330.0	75910.0	75526.0	74963.0	74539.0	74275.0	74237.0	74017.0	73814.0	73530.0	73306.0	73386.0	73362.0	73351.0	73165.0	73076.0	73064.0	73023.0	73019.0	73230.0	73609.0	73869.0	74176.0	74245.0	74486.0	74666.0	74961.0	75342.0	75602.0	75744.0	75581.0	75363.0	75232.0	75310.0	75347.0	75372.0	75319.0	75291.0	75233.0	75121.0	75090.0	75489.0	76046.0	76582.0	76564.0	76582.0	76527.0	76612.0	76650.0	76743.0	76898.0	76923.0	76900.0	76718.0	76637.0	76616.0	76848.0	77005.0	77337.0	77684.0	78289.0	78723.0	79112.0	79500.0	80004.0	80390.0	80693.0	80979.0	81536.0	82198.0	82802.0	83286.0	83629.0	84182.0	84778.0	85391.0	85869.0	86208.0	86663.0	87025.0	87329.0	87576.0	88034.0	88773.0	89186.0	89481.0	89677.0	90284.0	90980.0	91669.0	92249.0	92730.0	93253.0	93847.0	94548.0	95292.0	95958.0	96623.0	97053.0	97521.0	97904.0	98603.0	99329.0	100249.0	101173.0	102132.0	102984.0	103766.0	104912.0	106188.0	107821.0	109318.0
3	Forsyth County	1712	183	County	NC	NC	Winston-Salem	37	67	57704.0	57965.0	58191.0	58633.0	58961.0	59439.0	59879.0	60390.0	60750.0	61072.0	61434.0	61779.0	62074.0	62288.0	62528.0	62862.0	63297.0	63447.0	63626.0	63684.0	63920.0	64230.0	64468.0	64703.0	64985.0	65329.0	65631.0	65793.0	65995.0	66293.0	66586.0	66846.0	67124.0	67323.0	67522.0	67777.0	68074.0	68310.0	68509.0	68717.0	68977.0	69173.0	69378.0	69652.0	69959.0	70284.0	70582.0	70755.0	70817.0	71039.0	71335.0	71807.0	72122.0	72462.0	72704.0	72916.0	73127.0	73340.0	73584.0	73871.0	74273.0	74595.0	74915.0	75091.0	75330.0	75590.0	75868.0	76118.0	76317.0	76522.0	76722.0	76949.0	77103.0	77255.0	77357.0	77460.0	77514.0	77545.0	77683.0	77880.0	78086.0	78251.0	78362.0	78470.0	78555.0	78631.0	78641.0	78745.0	78919.0	79135.0	79254.0	79338.0	79473.0	79609.0	79796.0	79920.0	80137.0	80368.0	80760.0	81033.0	81253.0	81365.0	81482.0	81610.0	81740.0	81984.0	82217.0	82515.0	82705.0	82926.0	83083.0	83271.0	83466.0	83707.0	84016.0	84352.0	84613.0	84815.0	85034.0	85260.0	85535.0	85671.0	85853.0	86093.0	86449.0	86781.0	87082.0	87323.0	87653.0	87892.0	88127.0	88292.0	88450.0	88622.0	88612.0	88697.0	88829.0	89190.0	89457.0	89635.0	89697.0	89787.0	89914.0	90085.0	90179.0	90391.0	90694.0	90711.0	90420.0	89792.0	89305.0	89044.0	88896.0	88838.0	88572.0	88334.0	88099.0	87837.0	87554.0	87318.0	87094.0	86987.0	86871.0	86670.0	86306.0	85920.0	85645.0	85275.0	84980.0	84712.0	84486.0	84263.0	84266.0	84329.0	84211.0	83867.0	83523.0	83110.0	82709.0	82365.0	82048.0	81613.0	81066.0	80529.0	79842.0	79079.0	78450.0	77986.0	77745.0	77451.0	77169.0	76796.0	76479.0	76268.0	76222.0	76178.0	76069.0	75842.0	75542.0	75442.0	75371.0	75353.0	75358.0	75296.0	75098.0	74866.0	74745.0	74785.0	74975.0	75389.0	75932.0	76228.0	76167.0	76161.0	76186.0	76598.0	76988.0	77303.0	77255.0	77097.0	76988.0	76793.0	76558.0	76388.0	76483.0	76592.0	76559.0	76333.0	76115.0	76070.0	76274.0	76546.0	76667.0	76787.0	76910.0	77033.0	77094.0	77059.0	77212.0	77285.0	77624.0	77793.0	77935.0	77931.0	78160.0	78450.0	78781.0	79147.0	79539.0	79913.0	80144.0	80500.0	80789.0	81128.0	81472.0	81923.0	82353.0	82782.0	83119.0	83497.0	83901.0	84483.0	85197.0	85793.0	86270.0	86815.0	87448.0	88051.0	88482.0	88881.0	89346.0	89820.0	90329.0	90826.0	91266.0	91752.0	92231.0	92919.0	93615.0	94492.0	95043.0	95573.0	95966.0	96496.0	96990.0	97485.0	98167.0	98882.0	99738.0	100338.0	100939.0	101436.0	102331.0	103308.0	104427.0	105475.0	106579.0	107705.0	108750.0
4	Cumberland County	2912	198	County	NC	NC	Fayetteville	37	51	54966.0	55121.0	55251.0	55479.0	55634.0	55773.0	55926.0	56093.0	56244.0	56421.0	56587.0	56781.0	56850.0	56866.0	56829.0	56912.0	57024.0	57121.0	57126.0	57183.0	57243.0	57194.0	57086.0	56971.0	57150.0	57337.0	57520.0	57501.0	57590.0	57740.0	57972.0	58051.0	58094.0	58248.0	58510.0	58714.0	58706.0	58698.0	58779.0	58900.0	58931.0	58859.0	58798.0	58752.0	58821.0	58845.0	58852.0	58834.0	58783.0	58809.0	58893.0	59178.0	59473.0	59774.0	59994.0	60157.0	60216.0	60243.0	60328.0	60441.0	60657.0	60736.0	60612.0	60350.0	60110.0	60014.0	59931.0	59954.0	59990.0	60059.0	60080.0	60160.0	60207.0	60284.0	60398.0	60487.0	60541.0	60597.0	60734.0	60890.0	61036.0	61149.0	61258.0	61303.0	61383.0	61469.0	61583.0	61653.0	61770.0	61856.0	61931.0	61988.0	62063.0	62253.0	62390.0	62591.0	62700.0	62893.0	63061.0	63408.0	63725.0	64070.0	64343.0	64606.0	64838.0	65023.0	65213.0	65465.0	65727.0	66015.0	66304.0	66541.0	66773.0	66957.0	67226.0	67492.0	67787.0	68082.0	68501.0	68833.0	69090.0	69247.0	69557.0	69946.0	70332.0	70669.0	71020.0	71415.0	71908.0	72239.0	72525.0	72710.0	73220.0	73626.0	73964.0	74080.0	74372.0	74679.0	74943.0	75170.0	75389.0	75686.0	75897.0	76134.0	76235.0	76651.0	76944.0	77250.0	77300.0	77416.0	77508.0	77404.0	77218.0	77151.0	77096.0	77086.0	76915.0	76618.0	76354.0	76270.0	76256.0	76238.0	76245.0	76476.0	76703.0	76851.0	77083.0	77257.0	77435.0	77428.0	77478.0	77529.0	77614.0	77719.0	77746.0	77766.0	77710.0	77703.0	77580.0	77677.0	77812.0	77969.0	77986.0	77788.0	77657.0	77354.0	77188.0	76953.0	76759.0	76415.0	76037.0	75438.0	74796.0	74322.0	74072.0	73964.0	73720.0	73633.0	73479.0	73207.0	72838.0	72490.0	72260.0	71930.0	71763.0	71543.0	71285.0	70927.0	70594.0	70305.0	70012.0	70016.0	70133.0	70355.0	70408.0	70681.0	70840.0	71070.0	71125.0	71227.0	71215.0	71080.0	70939.0	70673.0	70440.0	70138.0	69903.0	69664.0	69399.0	68985.0	68681.0	68540.0	68632.0	68697.0	68695.0	68249.0	67780.0	67368.0	67393.0	67329.0	67320.0	67335.0	67314.0	67014.0	66620.0	66310.0	66204.0	66749.0	67264.0	67814.0	67975.0	68278.0	68512.0	68600.0	68727.0	69109.0	69565.0	69925.0	69979.0	69847.0	69717.0	69616.0	69396.0	69183.0	69149.0	69405.0	69723.0	69934.0	70245.0	70687.0	71368.0	71772.0	72271.0	72570.0	72962.0	73172.0	73355.0	73680.0	73972.0	74486.0	74746.0	74895.0	74875.0	75034.0	75102.0	75118.0	75445.0	75995.0	76671.0	77046.0	77478.0	77818.0	78366.0	79031.0	79843.0	80759.0	81783.0	83035.0	84116.0
5	Durham County	999	243	County	NC	NC	Durham-Chapel Hill	37	63														88334.0	88581.0	88946.0	89527.0	90263.0	90914.0	91734.0	92416.0	93077.0	93683.0	94263.0	94746.0	95070.0	95538.0	96032.0	96681.0	97135.0	97642.0	97934.0	98327.0	98770.0	99265.0	99727.0	100212.0	100778.0	101294.0	101649.0	102055.0	102286.0	102565.0	102730.0	103039.0	103308.0	103603.0	103956.0	104433.0	105064.0	105573.0	106015.0	106245.0	106584.0	106944.0	107338.0	107710.0	107963.0	108152.0	108362.0	108602.0	108931.0	109147.0	109421.0	109580.0	110032.0	110436.0	111001.0	111428.0	112018.0	112559.0	113056.0	113429.0	113467.0	113798.0	114180.0	114911.0	115186.0	115385.0	115548.0	115809.0	115919.0	116060.0	116148.0	116345.0	116639.0	116923.0	117143.0	117256.0	117433.0	117729.0	117900.0	118043.0	118227.0	118389.0	118611.0	118836.0	119206.0	119521.0	119772.0	119942.0	120159.0	120297.0	120504.0	120736.0	121048.0	121427.0	121844.0	122252.0	122632.0	122869.0	123154.0	123384.0	123711.0	124044.0	124412.0	124813.0	125205.0	125571.0	125853.0	126125.0	126258.0	126531.0	126748.0	127151.0	127424.0	127750.0	127945.0	128207.0	128391.0	128703.0	128995.0	129269.0	129597.0	129826.0	130242.0	130502.0	130923.0	131255.0	131791.0	132135.0	132416.0	132424.0	132518.0	132488.0	132488.0	132508.0	132425.0	132254.0	132012.0	131809.0	131507.0	130949.0	130413.0	129768.0	129231.0	128664.0	128165.0	127545.0	126752.0	126257.0	125838.0	125698.0	125337.0	125356.0	125442.0	125680.0	125634.0	125684.0	125675.0	125837.0	126021.0	126053.0	125815.0	125148.0	124662.0	124195.0	123719.0	123238.0	122727.0	122254.0	121639.0	120838.0	119791.0	118710.0	117770.0	117077.0	116262.0	115432.0	114575.0	113855.0	113183.0	112635.0	111893.0	111364.0	111275.0	111497.0	111768.0	111931.0	111999.0	111858.0	111722.0	111882.0	112541.0	113077.0	114378.0	115528.0	116722.0	117178.0	117585.0	118083.0	119000.0	120419.0	121841.0	122658.0	122752.0	123077.0	122991.0	123278.0	123350.0	123972.0	124527.0	124953.0	125249.0	125237.0	125321.0	125759.0	126531.0	127174.0	127721.0	128071.0	128273.0	128477.0	128849.0	129637.0	130432.0	131115.0	131648.0	132060.0	132681.0	133165.0	133716.0	134160.0	135042.0	136089.0	137175.0	137826.0	138528.0	139438.0	140540.0	141699.0	142598.0	143609.0	144616.0	145711.0	146851.0	147870.0	148897.0	149892.0	150928.0	151897.0	152973.0	154071.0	155320.0	156727.0	158245.0	159926.0	161224.0	162500.0	163846.0	165675.0	167163.0	168755.0	170256.0	171892.0	173224.0	174398.0	175466.0	176392.0	177526.0	178603.0	179647.0	180195.0	181191.0	182206.0	183298.0	183719.0	184218.0	184580.0	185437.0	186336.0	187314.0	188452.0	189666.0	191132.0	192514.0	193946.0	195454.0	197554.0
6	Buncombe County	2156	268	County	NC	NC	Asheville	37	21																									76589.0	76607.0	76926.0	77333.0	77930.0	78463.0	79080.0	79677.0	80123.0	80459.0	80766.0	81120.0	81594.0	82184.0	82559.0	83037.0	83380.0	83828.0	84027.0	84246.0	84637.0	85360.0	86024.0	86629.0	87031.0	87712.0	88359.0	88926.0	89147.0	89348.0	89843.0	90387.0	91038.0	91334.0	91875.0	92405.0	93002.0	93277.0	93635.0	94181.0	95044.0	95952.0	96714.0	97410.0	98054.0	98860.0	99500.0	100131.0	100675.0	101305.0	101823.0	102253.0	102691.0	103174.0	103612.0	104137.0	104678.0	105291.0	105870.0	106353.0	107031.0	107684.0	108332.0	108845.0	109379.0	109963.0	110600.0	111099.0	111548.0	111937.0	112494.0	113175.0	113806.0	114506.0	115274.0	116194.0	116945.0	117539.0	118110.0	118928.0	120019.0	121197.0	122258.0	123264.0	124251.0	125258.0	126327.0	127428.0	128708.0	130135.0	131632.0	132828.0	134047.0	135297.0	136837.0	138404.0	139869.0	141534.0	143062.0	144757.0	146054.0	147502.0	149176.0	151304.0	152847.0	154005.0	154948.0	156021.0	157246.0	158301.0	159108.0	159262.0	159627.0	161043.0	162707.0	163780.0	164436.0	165142.0	166368.0	167028.0	167490.0	167217.0	167842.0	168815.0	170093.0	168553.0	166276.0	165113.0	165103.0	165263.0	163237.0	162068.0	161291.0	161512.0	160847.0	159842.0	158273.0	158158.0	157881.0	156930.0	155621.0	154570.0	154756.0	154554.0	153828.0	152553.0	151286.0	150266.0	149830.0	149083.0	148985.0	148355.0	147783.0	146769.0	146462.0	146168.0	145872.0	145571.0	145436.0	145360.0	144887.0	144621.0	143795.0	143004.0	142022.0	141449.0	140617.0	139753.0	139097.0	138540.0	138372.0	138132.0	138066.0	137784.0	137847.0	138432.0	139227.0	139891.0	140422.0	140607.0	140745.0	141004.0	140924.0	141010.0	141164.0	141917.0	142738.0	143464.0	144173.0	144725.0	145059.0	145970.0	146951.0	148140.0	149351.0	150982.0	152368.0	153129.0	153349.0	153697.0	154367.0	155291.0	156303.0	156899.0	158320.0	159469.0	160542.0	160421.0	160737.0	161548.0	162614.0	163407.0	163521.0	163675.0	164014.0	164979.0	165204.0	165747.0	166717.0	168563.0	170257.0	171770.0	173417.0	175040.0	177184.0	179448.0	182023.0	184070.0	185832.0	186917.0	187791.0	188703.0	189677.0	190580.0	191811.0	193481.0	195027.0	196378.0	197179.0	198484.0	199426.0	200996.0	202207.0	203874.0	205442.0	206947.0	208015.0	208620.0	208968.0	209339.0	209909.0	210479.0	211227.0	211829.0	212500.0	213099.0	213900.0	214880.0	215981.0	216533.0	217460.0	217944.0	218940.0	219610.0	220696.0	221702.0	222942.0	224054.0	225160.0	226288.0	227580.0	229561.0	231511.0	233984.0	236214.0
