,RegionName	RegionID	State	Metro	StateCodeFIPS	MunicipalCodeFIPS	SizeRank	1996-04	1996-05	1996-06	1996-07	1996-08	1996-09	1996-10	1996-11	1996-12	1997-01	1997-02	1997-03	1997-04	1997-05	1997-06	1997-07	1997-08	1997-09	1997-10	1997-11	1997-12	1998-01	1998-02	1998-03	1998-04	1998-05	1998-06	1998-07	1998-08	1998-09	1998-10	1998-11	1998-12	1999-01	1999-02	1999-03	1999-04	1999-05	1999-06	1999-07	1999-08	1999-09	1999-10	1999-11	1999-12	2000-01	2000-02	2000-03	2000-04	2000-05	2000-06	2000-07	2000-08	2000-09	2000-10	2000-11	2000-12	2001-01	2001-02	2001-03	2001-04	2001-05	2001-06	2001-07	2001-08	2001-09	2001-10	2001-11	2001-12	2002-01	2002-02	2002-03	2002-04	2002-05	2002-06	2002-07	2002-08	2002-09	2002-10	2002-11	2002-12	2003-01	2003-02	2003-03	2003-04	2003-05	2003-06	2003-07	2003-08	2003-09	2003-10	2003-11	2003-12	2004-01	2004-02	2004-03	2004-04	2004-05	2004-06	2004-07	2004-08	2004-09	2004-10	2004-11	2004-12	2005-01	2005-02	2005-03	2005-04	2005-05	2005-06	2005-07	2005-08	2005-09	2005-10	2005-11	2005-12	2006-01	2006-02	2006-03	2006-04	2006-05	2006-06	2006-07	2006-08	2006-09	2006-10	2006-11	2006-12	2007-01	2007-02	2007-03	2007-04	2007-05	2007-06	2007-07	2007-08	2007-09	2007-10	2007-11	2007-12	2008-01	2008-02	2008-03	2008-04	2008-05	2008-06	2008-07	2008-08	2008-09	2008-10	2008-11	2008-12	2009-01	2009-02	2009-03	2009-04	2009-05	2009-06	2009-07	2009-08	2009-09	2009-10	2009-11	2009-12	2010-01	2010-02	2010-03	2010-04	2010-05	2010-06	2010-07	2010-08	2010-09	2010-10	2010-11	2010-12	2011-01	2011-02	2011-03	2011-04	2011-05	2011-06	2011-07	2011-08	2011-09	2011-10	2011-11	2011-12	2012-01	2012-02	2012-03	2012-04	2012-05	2012-06	2012-07	2012-08	2012-09	2012-10	2012-11	2012-12	2013-01	2013-02	2013-03	2013-04	2013-05	2013-06	2013-07	2013-08	2013-09	2013-10	2013-11	2013-12	2014-01	2014-02	2014-03	2014-04	2014-05	2014-06	2014-07	2014-08	2014-09	2014-10	2014-11	2014-12	2015-01	2015-02	2015-03	2015-04	2015-05	2015-06	2015-07	2015-08	2015-09	2015-10	2015-11	2015-12	2016-01	2016-02	2016-03	2016-04	2016-05	2016-06	2016-07	2016-08	2016-09	2016-10	2016-11	2016-12	2017-01	2017-02	2017-03	2017-04	2017-05	2017-06	2017-07	2017-08	2017-09	2017-10	2017-11	2017-12	2018-01	2018-02	2018-03	2018-04	2018-05	2018-06	2018-07	2018-08	2018-09	2018-10	2018-11	2018-12	2019-01	2019-02	2019-03	2019-04	2019-05	2019-06	2019-07	2019-08	2019-09	2019-10	2019-11	2019-12	2020-01
0,Mecklenburg County	3102	NC	Charlotte-Concord-Gastonia	37	119	49	135834.0	136392.0	137060.0	137709.0	138349.0	138940.0	139581.0	140304.0	141077.0	141852.0	142681.0	143542.0	144328.0	145152.0	145806.0	146448.0	147175.0	147980.0	148736.0	149358.0	149862.0	150412.0	150854.0	151321.0	151749.0	152307.0	152932.0	153597.0	154238.0	154804.0	155365.0	155820.0	156329.0	156779.0	157286.0	157774.0	158359.0	158788.0	159194.0	159723.0	160016.0	160488.0	160889.0	161650.0	162481.0	163240.0	163985.0	164589.0	165156.0	165783.0	166335.0	166853.0	167412.0	167920.0	168438.0	168829.0	169207.0	169593.0	169937.0	170320.0	170678.0	171068.0	171418.0	171681.0	172014.0	172300.0	172610.0	172804.0	172905.0	173050.0	173197.0	173427.0	173669.0	173689.0	173732.0	173720.0	173810.0	173937.0	174018.0	174154.0	174276.0	174365.0	174458.0	174479.0	174446.0	174553.0	174591.0	174765.0	174894.0	175032.0	175224.0	175339.0	175609.0	175824.0	176057.0	176286.0	176587.0	176912.0	177280.0	177540.0	177720.0	177903.0	178105.0	178461.0	178678.0	179128.0	179669.0	180256.0	180545.0	180702.0	180965.0	181352.0	181870.0	182454.0	183231.0	183922.0	184640.0	185180.0	185856.0	186328.0	187100.0	187909.0	188993.0	190015.0	191010.0	191872.0	192715.0	193645.0	194882.0	195897.0	196277.0	196841.0	197927.0	199480.0	200677.0	201784.0	202625.0	203306.0	203305.0	203515.0	203650.0	204495.0	204984.0	205033.0	204057.0	203002.0	201936.0	200906.0	200207.0	199568.0	199016.0	197365.0	195115.0	192094.0	190751.0	190184.0	189806.0	188544.0	187346.0	186578.0	185419.0	184355.0	183689.0	184058.0	184130.0	184389.0	183254.0	181948.0	180919.0	180579.0	179846.0	178396.0	177059.0	175825.0	174583.0	173036.0	171753.0	170574.0	169478.0	168179.0	166634.0	165019.0	164094.0	163337.0	162747.0	161912.0	160936.0	159995.0	160011.0	159941.0	160482.0	160199.0	160432.0	160210.0	159965.0	159840.0	160128.0	160832.0	161783.0	162715.0	162686.0	162982.0	162778.0	164230.0	165605.0	167979.0	169983.0	172187.0	173718.0	174845.0	175801.0	176763.0	178340.0	179632.0	181371.0	182234.0	182642.0	182718.0	182678.0	182439.0	182187.0	182432.0	183044.0	183864.0	184699.0	185497.0	186381.0	187415.0	188676.0	189281.0	189976.0	191114.0	193005.0	194473.0	195504.0	196245.0	196647.0	197416.0	198458.0	199598.0	201025.0	202932.0	205233.0	207195.0	208328.0	209696.0	211034.0	212804.0	214687.0	216473.0	217590.0	219041.0	220369.0	222004.0	223458.0	224663.0	226480.0	228072.0	230288.0	231874.0	233609	235300	237746	239684	241216	242546	244020	246021	247482	249031	249612	250640	251441	252863	253712	254706	255851	256848	257675	258214	258951	259624	260668	261520	262362	262658
1,Wake County	324	NC	Raleigh	37	183	56	168394.0	168305.0	168409.0	168386.0	168540.0	168682.0	169120.0	169482.0	170022.0	170602.0	171053.0	171905.0	172604.0	173411.0	174089.0	174922.0	175631.0	176396.0	177013.0	177739.0	178225.0	178615.0	178856.0	179135.0	179511.0	180077.0	180630.0	181278.0	181802.0	182345.0	182772.0	183305.0	183828.0	184378.0	185011.0	185623.0	186208.0	186517.0	186719.0	187189.0	187813.0	188547.0	188652.0	188761.0	189139.0	189929.0	190758.0	191354.0	192114.0	193048.0	193897.0	194336.0	194572.0	194722.0	195407.0	196113.0	196786.0	197200.0	197677.0	198085.0	198463.0	198577.0	198873.0	199120.0	199527.0	199963.0	200330.0	200617.0	200752.0	200887.0	200958.0	201371.0	201534.0	201917.0	201922.0	202185.0	202348.0	202452.0	202642.0	202863.0	203261.0	203543.0	203543.0	203466.0	203496.0	203839.0	204300.0	204703.0	205087.0	205429.0	205815.0	206147.0	206462.0	206843.0	207411.0	207892.0	208382.0	208632.0	208944.0	209386.0	209722.0	210237.0	210589.0	211339.0	212026.0	212918.0	213806.0	214654.0	215384.0	216102.0	217108.0	218105.0	219367.0	220588.0	221790.0	222785.0	223924.0	224897.0	226015.0	227156.0	228744.0	230139.0	231246.0	232202.0	233163.0	234386.0	235681.0	236871.0	237814.0	239034.0	239936.0	241511.0	242630.0	244179.0	245295.0	246400.0	247353.0	247787.0	248166.0	248436.0	248658.0	248326.0	247950.0	246493.0	245339.0	244015.0	243579.0	243241.0	242872.0	242214.0	241175.0	240031.0	239132.0	238203.0	237818.0	237444.0	236712.0	235609.0	234550.0	233951.0	233241.0	233029.0	233029.0	233046.0	232687.0	232613.0	232209.0	232269.0	232709.0	233374.0	233096.0	231683.0	230427.0	229049.0	228221.0	227428.0	226881.0	226201.0	225205.0	223819.0	221735.0	219917.0	219054.0	218911.0	218405.0	218048.0	217231.0	216785.0	216238.0	215610.0	215257.0	215234.0	216266.0	216813.0	216861.0	216612.0	217020.0	217224.0	217572.0	217599.0	218340.0	219280.0	220496.0	221514.0	222446.0	223787.0	225077.0	226416.0	227696.0	229304.0	230777.0	231942.0	232213.0	232811.0	233439.0	234589.0	234940.0	235298.0	235689.0	236530.0	236752.0	236759.0	236962.0	238311.0	239871.0	241068.0	241631.0	242582.0	243871.0	245042.0	246006.0	246703.0	248153.0	249779.0	251583.0	252247.0	252999.0	253694.0	255180.0	255282.0	255865.0	256557.0	258584.0	260708.0	262434.0	263774.0	264407.0	265527.0	266974.0	268858.0	270450.0	272733.0	274584.0	276101.0	276763.0	277222.0	277718.0	278519.0	280128.0	281778.0	283022	283875	284460	285635	287023	289391	290823	292176	293702	295196	295988	296399	297307	299011	300794	301912	302658	302720	303593	304523	305254	305813	306528	307316	307717	307470
2,Guilford County	2312	NC	Greensboro-High Point	37	081	135	107545.0	107856.0	108169.0	108464.0	108758.0	108996.0	109200.0	109494.0	109881.0	110529.0	111184.0	111780.0	112121.0	112397.0	112702.0	113110.0	113667.0	114300.0	114922.0	115451.0	115827.0	115830.0	115739.0	115699.0	115998.0	116710.0	117434.0	118016.0	118297.0	118556.0	118845.0	119098.0	119426.0	119870.0	120340.0	120807.0	121274.0	121538.0	121725.0	121995.0	122409.0	122875.0	123516.0	124123.0	124666.0	124980.0	125475.0	125969.0	126466.0	126819.0	127250.0	127583.0	127937.0	128213.0	128453.0	128701.0	128990.0	129376.0	129716.0	130041.0	130349.0	130666.0	131012.0	131307.0	131617.0	131870.0	132084.0	132334.0	132575.0	132810.0	133007.0	133153.0	133110.0	133144.0	133091.0	133309.0	133342.0	133542.0	133596.0	133656.0	133730.0	134031.0	134266.0	134554.0	134773.0	134982.0	135101.0	135094.0	135318.0	135451.0	135723.0	135983.0	136294.0	136468.0	136720.0	136970.0	137449.0	137887.0	138443.0	138897.0	139252.0	139641.0	139925.0	140290.0	140559.0	140829.0	141102.0	141289.0	141569.0	141761.0	142077.0	142528.0	143133.0	143715.0	144351.0	144734.0	145196.0	145567.0	145952.0	146443.0	146739.0	147294.0	147665.0	148051.0	148223.0	148366.0	148557.0	148875.0	149237.0	149627.0	150016.0	150351.0	150609.0	150778.0	151089.0	151439.0	151705.0	151915.0	152165.0	152428.0	152425.0	152175.0	151906.0	151675.0	151646.0	151381.0	151115.0	150501.0	150192.0	149629.0	148790.0	148064.0	147472.0	147499.0	147290.0	147005.0	146330.0	145804.0	144964.0	144424.0	143578.0	143302.0	143133.0	142711.0	142322.0	141729.0	141299.0	140811.0	140549.0	140304.0	140267.0	140035.0	139768.0	139098.0	138538.0	138360.0	138076.0	137427.0	136520.0	135674.0	134823.0	134091.0	133373.0	132600.0	132076.0	131684.0	131272.0	130373.0	129545.0	128910.0	128683.0	128370.0	128157.0	127840.0	127472.0	127372.0	127126.0	126983.0	126838.0	126890.0	127060.0	127194.0	127577.0	128226.0	129017.0	129422.0	129879.0	130171.0	130708.0	131181.0	131639.0	132313.0	132819.0	133125.0	132773.0	132302.0	132111.0	132457.0	132702.0	132788.0	132667.0	132537.0	132446.0	132252.0	132239.0	132959.0	133927.0	134883.0	134758.0	134599.0	134428.0	134595.0	134783.0	135021.0	135318.0	135402.0	135366.0	135047.0	134913.0	134912.0	135412.0	135780.0	136339.0	136838.0	137760.0	138460.0	139122.0	139737.0	140528.0	141094.0	141549.0	141880.0	142691.0	143656.0	144588.0	145333.0	145721.0	146464.0	147256.0	148209.0	148960	149526	150247	150836	151230	151502	152069	153022	153635	154022	154412	155360	156449	157395	158032	158757	159671	160663	161427	162026	163029	164124	165240	165883	166518	167457
3,Forsyth County	1712	NC	Winston-Salem	37	067	184	95774.0	96190.0	96874.0	97536.0	98299.0	98797.0	99225.0	99691.0	100247.0	100778.0	101207.0	101695.0	102274.0	103006.0	103256.0	103513.0	103597.0	104041.0	104583.0	105076.0	105408.0	105693.0	105943.0	106255.0	106394.0	106668.0	107085.0	107508.0	107895.0	108248.0	108557.0	108811.0	109146.0	109591.0	110013.0	110344.0	110687.0	111052.0	111356.0	111654.0	112054.0	112492.0	112922.0	113353.0	113613.0	113819.0	114236.0	114704.0	115363.0	115801.0	116282.0	116573.0	116805.0	117057.0	117363.0	117741.0	118196.0	118693.0	119077.0	119541.0	119893.0	120338.0	120769.0	121295.0	121779.0	122171.0	122499.0	122786.0	123073.0	123332.0	123569.0	123742.0	123845.0	123861.0	123819.0	123872.0	124008.0	124238.0	124481.0	124670.0	124839.0	124945.0	125093.0	125113.0	125275.0	125563.0	125952.0	126283.0	126547.0	126820.0	127065.0	127367.0	127636.0	127994.0	128317.0	128851.0	129242.0	129570.0	129750.0	129925.0	130191.0	130447.0	130804.0	131133.0	131524.0	131874.0	132260.0	132594.0	132977.0	133372.0	133821.0	134284.0	134703.0	135074.0	135437.0	135814.0	136203.0	136581.0	136825.0	137073.0	137404.0	137892.0	138412.0	138941.0	139398.0	139903.0	140246.0	140622.0	140933.0	141240.0	141490.0	141467.0	141637.0	141886.0	142439.0	142784.0	143016.0	143107.0	143258.0	143460.0	143709.0	143808.0	144106.0	144652.0	144749.0	144300.0	143262.0	142586.0	142313.0	142242.0	142278.0	142069.0	141821.0	141718.0	141601.0	141451.0	141147.0	140921.0	140917.0	140870.0	140650.0	140186.0	139702.0	139257.0	138791.0	138408.0	138042.0	137593.0	137316.0	137360.0	137565.0	137477.0	137195.0	136904.0	136518.0	136123.0	135835.0	135492.0	134981.0	134311.0	133726.0	132951.0	131975.0	131138.0	130315.0	129886.0	129363.0	129034.0	128411.0	127946.0	127623.0	127740.0	127733.0	127680.0	127425.0	127113.0	127006.0	126800.0	126701.0	126508.0	126352.0	125846.0	125353.0	124941.0	125037.0	125269.0	125854.0	126553.0	127145.0	127345.0	127600.0	127900.0	128591.0	129395.0	130111.0	130261.0	129975.0	129730.0	129427.0	129112.0	128718.0	128590.0	128551.0	128433.0	128245.0	128038.0	127970.0	128245.0	128622.0	128836.0	128994.0	129179.0	129465.0	129744.0	129828.0	130033.0	130033.0	130380.0	130517.0	130572.0	130524.0	130840.0	131332.0	131898.0	132462.0	133076.0	133613.0	134048.0	134605.0	135128.0	135646.0	136252.0	136939.0	137640.0	138266.0	138731.0	139305.0	139846.0	140744.0	141817.0	142838	143626	144345	144992	145521	146017	146541	147266	148009	148929	149838	150309	150765	151157	151839	152529	153436	154329	155259	156167	157077	157939	158730	159884	161144	162662
4,Cumberland County	2912	NC	Fayetteville	37	051	199	92753.0	92992.0	93186.0	93436.0	93743.0	94032.0	94396.0	94675.0	94923.0	94938.0	94952.0	94859.0	94978.0	95104.0	95256.0	95253.0	95279.0	95303.0	95123.0	94994.0	94928.0	95347.0	95669.0	95983.0	95975.0	96155.0	96363.0	96636.0	96673.0	96681.0	96836.0	97067.0	97275.0	97173.0	97133.0	97165.0	97326.0	97365.0	97299.0	97234.0	97190.0	97238.0	97240.0	97225.0	97116.0	96999.0	97012.0	97171.0	97508.0	97830.0	98156.0	98420.0	98645.0	98756.0	98851.0	99006.0	99196.0	99486.0	99570.0	99319.0	98925.0	98623.0	98552.0	98504.0	98524.0	98556.0	98587.0	98569.0	98648.0	98700.0	98827.0	99010.0	99180.0	99252.0	99279.0	99373.0	99523.0	99692.0	99851.0	100026.0	100140.0	100284.0	100386.0	100566.0	100683.0	100847.0	100945.0	101073.0	101203.0	101363.0	101647.0	101869.0	102140.0	102294.0	102580.0	102810.0	103257.0	103706.0	104237.0	104659.0	105060.0	105392.0	105673.0	105891.0	106169.0	106483.0	106860.0	107243.0	107612.0	107976.0	108294.0	108677.0	109051.0	109478.0	109932.0	110615.0	111224.0	111699.0	112002.0	112514.0	113077.0	113604.0	114047.0	114595.0	115276.0	116115.0	116740.0	117267.0	117610.0	118397.0	119075.0	119700.0	120043.0	120616.0	121218.0	121698.0	122057.0	122368.0	122779.0	123120.0	123527.0	123746.0	124334.0	124706.0	125088.0	125213.0	125450.0	125734.0	125688.0	125497.0	125427.0	125288.0	125203.0	124963.0	124683.0	124479.0	124529.0	124605.0	124596.0	124461.0	124731.0	125045.0	125304.0	125721.0	126127.0	126519.0	126522.0	126567.0	126566.0	126624.0	126776.0	126950.0	127093.0	127132.0	127250.0	127208.0	127370.0	127453.0	127566.0	127527.0	127290.0	127142.0	126719.0	126443.0	126035.0	125638.0	124932.0	124230.0	123320.0	122480.0	121950.0	121648.0	121508.0	121097.0	121003.0	120849.0	120597.0	120130.0	119697.0	119367.0	118909.0	118635.0	118225.0	117826.0	117210.0	116820.0	116373.0	115892.0	115707.0	115813.0	116227.0	116456.0	116935.0	117200.0	117593.0	117613.0	117847.0	117704.0	117426.0	117118.0	116774.0	116513.0	115920.0	115357.0	114776.0	114318.0	113707.0	113404.0	113270.0	113560.0	113802.0	114073.0	113515.0	112883.0	112310.0	112552.0	112608.0	112668.0	112629.0	112527.0	111937.0	111241.0	110723.0	110398.0	111240.0	111999.0	113012.0	113234.0	113705.0	113981.0	114093.0	114178.0	114701.0	115359.0	115859.0	115842.0	115488.0	115135.0	114866.0	114396.0	113994	113860	114203	114682	114874	115339	116008	117128	117874	118801	119471	120070	120342	120615	120973	121180	121536	121671	121756	121778	122100	122357	122765	123522	124503	125445
5,Durham County	999	NC	Durham-Chapel Hill	37	063	244											137170.0	137199.0	137397.0	137612.0	138014.0	138379.0	138982.0	139467.0	139037.0	138347.0	137643.0	137750.0	137888.0	138194.0	138472.0	138924.0	139270.0	139647.0	139843.0	140077.0	141323.0	142825.0	144310.0	144917.0	145390.0	145762.0	145970.0	146242.0	146314.0	146490.0	146514.0	146790.0	147515.0	148424.0	149359.0	149873.0	150492.0	151079.0	151697.0	152171.0	152672.0	153243.0	153761.0	154328.0	154703.0	155040.0	155381.0	155822.0	156360.0	156692.0	157105.0	157286.0	157948.0	158406.0	159121.0	159545.0	160235.0	160868.0	161494.0	161943.0	161916.0	162293.0	162696.0	163602.0	163867.0	164126.0	164343.0	164770.0	165016.0	165287.0	165497.0	165826.0	166317.0	166723.0	166998.0	167034.0	167175.0	167496.0	167770.0	167972.0	168178.0	168320.0	168589.0	168893.0	169373.0	169785.0	170192.0	170563.0	170942.0	171189.0	171396.0	171707.0	172092.0	172645.0	173107.0	173564.0	173973.0	174317.0	174698.0	174968.0	175408.0	175839.0	176363.0	176827.0	177359.0	177809.0	178274.0	178675.0	178939.0	179252.0	179537.0	180084.0	180539.0	181061.0	181464.0	181987.0	182386.0	182882.0	183319.0	183773.0	184296.0	184719.0	185277.0	185718.0	186269.0	186826.0	187612.0	188209.0	188703.0	188825.0	189044.0	189034.0	189036.0	189084.0	189177.0	189013.0	188730.0	188305.0	187700.0	186689.0	185697.0	184751.0	183954.0	183182.0	182450.0	181552.0	180337.0	179540.0	178881.0	178677.0	178219.0	178272.0	178466.0	178769.0	178696.0	178697.0	178731.0	179104.0	179495.0	179727.0	179578.0	178906.0	178469.0	178088.0	177650.0	177164.0	176573.0	176093.0	175393.0	174434.0	173066.0	171619.0	170336.0	169346.0	168225.0	167055.0	165883.0	164809.0	163904.0	163152.0	162206.0	161311.0	161152.0	161405.0	161896.0	162146.0	162221.0	162036.0	161822.0	162210.0	163159.0	163991.0	165583.0	167168.0	168667.0	169219.0	169689.0	170410.0	171742.0	173544.0	175333.0	176177.0	176210.0	176409.0	176254.0	176547.0	176652.0	177602.0	178186.0	178559.0	178604.0	178508.0	178609.0	179228.0	180188.0	181033.0	181756.0	182212.0	182487.0	182610.0	183165.0	184257.0	185460.0	186409.0	187113.0	187672.0	188547.0	189293.0	190164.0	190899.0	192129.0	193547.0	194994.0	195887.0	196874.0	198170.0	199663.0	201211.0	202357.0	203639.0	204836.0	206160.0	207612.0	208950.0	210172.0	211289.0	212491.0	213654.0	215057.0	216477.0	218089	219852	221856	224120	225718	227280	228993	231472	233228	235008	236569	238495	240016	241346	242504	243584	244858	246154	247320	247978	249072	250023	250900	251386	252089	252737
6,Buncombe County	2156	NC	Asheville	37	021	269																						118745.0	118739.0	119444.0	120371.0	121453.0	122151.0	122933.0	123955.0	124752.0	125296.0	125600.0	126002.0	126614.0	127576.0	127959.0	128358.0	128680.0	129530.0	130035.0	130235.0	130727.0	131832.0	133078.0	134174.0	134883.0	135875.0	136727.0	137674.0	138182.0	138712.0	139652.0	140493.0	141351.0	141674.0	142427.0	143160.0	144033.0	144499.0	145172.0	145809.0	146820.0	147856.0	148805.0	149787.0	150739.0	151839.0	152607.0	153414.0	154129.0	155003.0	155685.0	156445.0	157198.0	157889.0	158338.0	158891.0	159643.0	160600.0	161525.0	162168.0	162992.0	163726.0	164560.0	165170.0	165833.0	166586.0	167555.0	168351.0	168925.0	169403.0	170008.0	170993.0	171869.0	172897.0	173819.0	175011.0	176043.0	176940.0	177704.0	178743.0	180210.0	181710.0	183211.0	184522.0	185945.0	187373.0	188988.0	190591.0	192249.0	194109.0	196115.0	197777.0	199331.0	201033.0	203182.0	205445.0	207495.0	209729.0	211893.0	214274.0	216322.0	218441.0	220941.0	224105.0	226670.0	228626.0	230032.0	231705.0	233665.0	235454.0	236908.0	237401.0	238189.0	239986.0	241807.0	243062.0	243857.0	245215.0	246664.0	247580.0	248039.0	247981.0	248339.0	249034.0	249773.0	247909.0	245348.0	243939.0	243813.0	243261.0	240854.0	238575.0	236975.0	236125.0	235014.0	233692.0	231823.0	231523.0	230987.0	229527.0	227412.0	225533.0	225102.0	224643.0	223627.0	221861.0	220026.0	218613.0	218058.0	216899.0	216513.0	215384.0	214532.0	213483.0	213312.0	213270.0	212944.0	212723.0	212506.0	212258.0	211498.0	210861.0	209538.0	208418.0	207055.0	206118.0	204737.0	203382.0	202388.0	201645.0	201490.0	201171.0	200951.0	200487.0	200628.0	201327.0	202387.0	203121.0	203862.0	204101.0	204327.0	204656.0	204538.0	204724.0	205065.0	206392.0	207643.0	208755.0	209702.0	210651.0	211259.0	212584.0	213970.0	215416.0	216950.0	218950.0	220745.0	221599.0	221744.0	222166.0	223045.0	224220.0	225285.0	225679.0	227450.0	229218.0	230815.0	230643.0	230910.0	231851.0	233213.0	234156.0	234220.0	234275.0	234687.0	236151.0	236099.0	236329.0	236987.0	239250.0	241333.0	243257.0	245159.0	247099.0	249715.0	252565.0	255837.0	258305.0	260694.0	262180.0	263563.0	264817.0	266180.0	267331.0	269073.0	271390.0	273464.0	275260.0	276317.0	278067	279221	281108	282532	284513	286333	288113	289260	289968	290212	290680	291225	291669	292337	292688	293466	293711	294039	294516	295177	295904	296999	298028	299276	300414	301774
7,Gaston County	1032	NC	Charlotte-Concord-Gastonia	37	071	299																			90312.0	90682.0	91325.0	92436.0	93449.0	94016.0	94377.0	94950.0	95742.0	96565.0	97205.0	97687.0	98222.0	98760.0	99086.0	99298.0	99549.0	100256.0	101162.0	101803.0	102094.0	102228.0	102562.0	103112.0	103632.0	104194.0	104548.0	104782.0	105166.0	105737.0	106406.0	106891.0	107368.0	107956.0	108505.0	108884.0	109074.0	109494.0	109908.0	110618.0	111070.0	111596.0	111983.0	112335.0	112553.0	112665.0	112835.0	113250.0	113798.0	114177.0	114602.0	114903.0	115049.0	114783.0	114444.0	114314.0	114431.0	114610.0	114858.0	114926.0	114891.0	114648.0	114405.0	114086.0	114193.0	114580.0	115037.0	115330.0	115315.0	115305.0	115236.0	115327.0	115415.0	115623.0	115859.0	116324.0	116549.0	116734.0	116885.0	117056.0	117429.0	117661.0	117900.0	117983.0	118286.0	118642.0	118946.0	118893.0	118846.0	118826.0	118882.0	119062.0	119217.0	119534.0	119754.0	120005.0	120137.0	120360.0	120616.0	121057.0	121528.0	121979.0	122442.0	122673.0	122907.0	123014.0	123363.0	123757.0	124224.0	124444.0	124671.0	124937.0	125432.0	125658.0	125881.0	126105.0	126680.0	127359.0	128038.0	128568.0	128839.0	129133.0	129584.0	130123.0	130401.0	130665.0	130636.0	130742.0	130317.0	129627.0	128553.0	127430.0	126876.0	126333.0	125441.0	123977.0	122003.0	121104.0	120563.0	120419.0	119854.0	119483.0	119502.0	119878.0	119568.0	119352.0	119108.0	119644.0	120998.0	120931.0	120212.0	118699.0	118120.0	117848.0	117431.0	116785.0	116019.0	115042.0	114166.0	112433.0	110801.0	109655.0	109597.0	109361.0	108842.0	107989.0	107025.0	106194.0	105917.0	105994.0	106327.0	107389.0	107626.0	107825.0	107469.0	108030.0	108454.0	108782.0	109280.0	109784.0	110006.0	110060.0	109569.0	108991.0	108912.0	109229.0	109231.0	109118.0	109244.0	109886.0	110196.0	110060.0	110231.0	110702.0	111848.0	112633.0	113301.0	113511.0	114062.0	114449.0	114637.0	114307.0	113967.0	114276.0	114496.0	114454.0	114242.0	114317.0	114797.0	115651.0	116380.0	116936.0	117472.0	118503.0	119822.0	120520.0	120950.0	121122.0	121349.0	121442.0	121524.0	121742.0	122598.0	123567.0	124454.0	125045.0	125785.0	127194.0	128763.0	130807.0	132610.0	134565.0	135796.0	136530.0	136735.0	137058.0	137915.0	138656.0	139795.0	140649.0	141963.0	142859.0	143825	144717	146083	148042	150297	152497	154354	156071	157389	158914	160221	162145	163373	164567	165420	166425	167284	168081	168877	169909	170989	171905	172686	173069	174006	174962
8,New Hanover County	3109	NC	Wilmington	37	129	304																																						165664.0	165136.0	164949.0	164305.0	164039.0	163491.0	163221.0	163204.0	163524.0	164105.0	164580.0	165176.0	165491.0	166155.0	166633.0	167601.0	168195.0	169250.0	170261.0	170885.0	171095.0	170832.0	171054.0	171360.0	171902.0	172140.0	172399.0	172601.0	172844.0	173096.0	172911.0	173088.0	173291.0	173891.0	173954.0	174015.0	174516.0	175166.0	175732.0	175518.0	175286.0	175304.0	175586.0	175725.0	175957.0	176192.0	176772.0	176864.0	176787.0	176711.0	176841.0	177412.0	177997.0	178513.0	179121.0	179321.0	180246.0	180788.0	181661.0	181920.0	182360.0	182892.0	183639.0	184510.0	185813.0	186950.0	188313.0	191361.0	192481.0	194482.0	195066.0	198157.0	200814.0	203570.0	206528.0	209743.0	212961.0	216129.0	219094.0	221563.0	225179.0	228766.0	232897.0	235537.0	238406.0	241214.0	244811.0	247628.0	250011.0	252120.0	254068.0	255069.0	256223.0	257121.0	258703.0	260607.0	262663.0	264856.0	263756.0	262413.0	260738.0	260957.0	261115.0	261193.0	259881.0	257200.0	255046.0	253731.0	253005.0	251288.0	250168.0	249982.0	249573.0	247251.0	244425.0	241845.0	240792.0	240794.0	239400.0	236550.0	232690.0	229918.0	228440.0	226410.0	224869.0	224122.0	223952.0	222740.0	220235.0	218271.0	218003.0	218037.0	217407.0	216036.0	214342.0	212922.0	211113.0	209106.0	206032.0	204419.0	203614.0	202793.0	200150.0	197485.0	195966.0	194908.0	193826.0	192230.0	191082.0	189651.0	189733.0	189132.0	188881.0	186956.0	186042.0	185690.0	185576.0	185291.0	184464.0	184330.0	184289.0	184838.0	185128.0	185222.0	185275.0	186850.0	188650.0	190015.0	191080.0	192947.0	195936.0	198474.0	200335.0	201593.0	201983.0	203557.0	204092.0	204297.0	204077.0	203716.0	203283.0	201707.0	200204.0	199375.0	199312.0	199604.0	200715.0	200714.0	201739.0	202675.0	203915.0	205061.0	206266.0	208034.0	209756.0	210500.0	210433.0	210502.0	210460.0	211362.0	211839.0	212669.0	213137.0	214402.0	215865.0	216796.0	216577.0	217115.0	218795.0	220663.0	222083.0	222704.0	222750.0	222861.0	223911.0	225467.0	226637.0	228015.0	230182.0	232323.0	234031.0	234863.0	235937.0	237051	240075	242746	244306	243831	243595	243676	244016	244074	244294	245279	246432	247522	247618	247927	249023	250927	252794	254385	255588	256858	257991	258930	259738	260723	261664
