GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
 39051	Fulton, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	879033	898011	933765	1010208	1035627	1051839	1041919	992848	889602	922232	983204	1008710	1061341	1078029	1126668	1145867	1192850	1239610	1256658
 39053	Gallia, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	503724	528581	543037	580514	589776	651593	647955	666842	647758	635752	637509	680421	659106	639053	648139	640185	651701	705686	709523
 39055	Geauga, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	1632481	1681884	1738903	1880813	1975732	2067331	2057014	2036027	1960010	2059147	2197184	2323094	2427129	2530979	2604481	2597739	2699026	2828105	2906423
 39057	Greene, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	3230865	3483837	3651891	3938194	4103662	4383667	4561744	4515367	4695877	4939170	5257647	5336937	5381858	5548675	5797622	5988145	6309636	6666161	6997401
 39059	Guernsey, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	571714	613982	641231	646439	658707	660740	675071	676364	681979	692989	734140	778015	846586	929187	974122	908191	977523	995515	994816
 39061	Hamilton, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	29876356	30432462	30953658	32012271	32988369	33670324	34408668	34916881	34595900	36315826	39155608	40939305	41491611	41192444	41285202	42320029	43881839	45345437	47538810
 39063	Hancock, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	2027338	2069268	2089661	2095013	2143752	2292246	2322312	2321867	2211721	2380519	2626733	2744830	2991627	3500529	4397927	3807826	3559286	3546264	3662176
 39065	Hardin, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	378439	381485	396478	425872	424115	423721	437102	462899	455668	472783	528057	505605	539378	531646	491642	484364	502653	528717	528600
 39067	Harrison, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	157997	157272	158709	165831	170129	172859	168127	168994	166221	183199	183869	198358	245237	262272	254189	229296	287785	290148	284300
 39069	Henry, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	490819	500381	538566	570848	579201	608838	595213	592476	578798	600451	652406	674315	703059	677134	672606	696585	713787	732781	743118
 39071	Highland, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	463476	478040	504770	535307	546885	550164	554712	527001	535131	537892	583586	596492	621676	611960	592520	606814	651180	684550	688473
 39073	Hocking, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	266343	280451	289389	300737	301712	311864	320171	321974	315543	334765	350424	359760	357338	360792	367518	381087	384255	381211	390619
 39075	Holmes, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	744820	761651	802180	884724	892135	888267	887187	886029	901414	976210	1101478	1154296	1278702	1384789	1536055	1525291	1658152	1774348	1829487
 39077	Huron, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	1123566	1117395	1116029	1161528	1189594	1209073	1215089	1193050	1139048	1176281	1233909	1260888	1300979	1313893	1324177	1341785	1414740	1494865	1510893
 39079	Jackson, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	396524	418791	442137	459847	480656	482994	494030	489516	480189	504227	519689	535503	547505	566399	567771	559834	572526	577880	596022
 39081	Jefferson, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	1052269	1093507	1116290	1128121	1152817	1217791	1297244	1412618	1254396	1170109	1205875	1198803	1197209	1218950	1220350	1237972	1270720	1306255	1356091
