GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
 39045	Fairfield, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	63823	63656	69247	92909	93674	88414	94435	107857	108445	119582	128642	136361	141596	143271	144616	131484	137664	146379	145458
 39047	Fayette, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	3921	3896	3557	4291	4770	4895	6757	7422	7038	5639	6859	7417	7034	7267	8395	14048	15427	14370	12720
 39049	Franklin, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	1542096	1547513	1576476	1724672	1797254	1881517	2034800	2147326	1994396	1955634	2026852	2175910	2284613	2463431	2521786	2579183	2683809	2766799	2839597
 39051	Fulton, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	8194	9993	9887	13660	15598	15164	16527	16726	13915	14148	11530	17377	17152	17453	13598	11053	11143	10947	14913
 39053	Gallia, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	3936	7830	9093	8803	10291	9081	9001	8561	7776	7562	8274	13240	10848	12411	15578	15294	3095	3197	(D)
 39055	Geauga, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	48861	56902	65581	68396	67769	65357	68562	69309	64207	64480	94316	90880	87350	98501	96751	96640	100886	120627	128786
 39057	Greene, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	49585	57559	55375	60407	66541	86093	107054	108297	98743	87388	101783	93811	100963	107335	112515	115100	92781	109155	92866
 39059	Guernsey, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	18100	16837	15264	15001	15998	11723	12043	11059	7848	7439	8846	8305	(D)	13575	13818	9643	7881	9144	8851
 39061	Hamilton, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	1166339	1203462	1319009	1384497	1451801	1480289	1362400	1408571	1281521	1238311	1390582	1453851	1487092	1515123	1673666	1447944	1586526	1661368	1707437
 39063	Hancock, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	80887	87384	68337	76702	61126	71034	67209	64430	51740	78319	75918	69996	70745	74903	63802	69320	74640	82706	79870
 39065	Hardin, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	(D)	(D)	(D)	(D)	1742	1782	1913	1769	1576	2477	1945	1628	1945	2302	2275	1993	5569	5598	5721
 39067	Harrison, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	2110	(D)	(D)	655	(D)	(D)	(D)	(D)	(D)	2730	14104	12259	9194
 39069	Henry, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	4317	4552	5498	4901	4716	5006	4189	4425	3851	2429	3111	4358	5341	5793	6005	6743	5837	6438	6398
 39071	Highland, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	2732	3691	4176	4590	5370	4923	5244	5311	5434	6183	5580	6273	6364	8057	12411	15849	19670	18677	14530
 39073	Hocking, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	1833	2994	3139	2997	2862	4120	4089	3968	4243	4918	5444	5399	4648	4329	5793	7163	8192	7157	6194
 39075	Holmes, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	12330	13406	19881	24194	28048	26294	28077	29749	37891	43632	43490	55040	41854	(D)	15426	15917	18273	22160	15762
 39077	Huron, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	8398	(D)	8940	9596	11149	15823	14842	12460	7503	7280	10019	11075	(D)	9760	10754	11392	14692	17180	17765
 39079	Jackson, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	3705	6220	6800	8814	9422	11369	11979	15358	15995	14272	17411	21649	20351	15793	16320	13513	18120	22673	20054
 39081	Jefferson, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	35025	27403	37840	45551	50702	29608	27482	31771	30209	32300	32726	31808	33304	31889	34693	34908	42530	46011	45104
 39083	Knox, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	8927	9375	10398	11547	12472	13310	14173	14733	12385	14082	15070	18884	20718	40988	44021	39019	41401	37972	35893
 39085	Lake, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	114272	113079	129228	137362	142165	157445	173586	183736	152953	165604	179496	184325	185488	203701	202910	196893	210660	237810	248456
 39087	Lawrence, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	9363	7791	8285	10272	13151	13395	12218	13604	14224	14691	12735	11502	12671	14088	13759	13950	18832	19778	27615
 39089	Licking, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	49035	48608	49964	56026	65851	75656	69525	75161	74594	75978	82590	86807	72290	78601	89174	101431	105464	111394	122016
 39091	Logan, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	43464	46209	45924	46521	51040	51886	55421	56038	36764	35362	37326	45625	63730	70073	69861	76918	70949	67335	47682
 39093	Lorain, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	112400	120537	127539	133563	143434	149844	150946	181628	171378	165440	193606	177599	194321	215874	232704	238828	262004	265031	269774
 39095	Lucas, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	480630	478862	532393	511457	482780	445722	462086	430894	385198	414816	460672	465334	488922	533870	542865	553968	562780	610192	592843
 39097	Madison, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	9249	10473	13280	15167	17616	16464	17422	18923	19084	18142	(D)	(D)	24094	21920	24040	26562	36490	36965	37431
 39099	Mahoning, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	168688	168659	162319	180629	201076	230482	240590	236985	235154	279918	310221	331255	344202	329161	320497	322193	289814	291884	295531
 39101	Marion, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	8573	11111	(D)	20850	25905	34157	30152	30642	19890	20101	21706	33581	33374	33801	38484	41337	48490	61003	62327
 39103	Medina, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	104728	109504	112784	133534	119462	113690	112849	122439	126478	115267	108120	100337	110525	117344	113008	125769	135280	151195	134203
 39105	Meigs, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	1142	(D)	(D)	2801	3022	3054	2883	3084	2535	2909	2966	3117	3339	3323
 39107	Mercer, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	5597	6003	6332	7136	7542	7870	9268	9779	7318	10149	10683	11039	11495	10176	10661	(D)	(D)	(D)	(D)
 39109	Miami, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	47406	47169	51832	54482	59990	65822	66829	63002	43337	53182	61890	68561	78229	79809	78968	76448	82548	85553	87449
 39111	Monroe, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	518	8193	7779	7040	7799	466	2375	1349	1560	1285	565	2054	1711	2030	2750	2380	4763	8194	3487
