GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
 39049	Franklin, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	6842	8422	8150	8916	(D)	(D)	(D)	9688	9371	9447	9408	10016	10547	10823	(D)	(D)	12926	12886	12322
 39051	Fulton, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 39053	Gallia, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	1439	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 39055	Geauga, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	884	910	(D)	(D)	1168	1818	(D)	1731	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 39057	Greene, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	2222
 39059	Guernsey, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	337	398	426	453	475	475	522	(D)	(D)	(D)	(D)	641	789	1051	(D)	713	859	1047	1015
 39061	Hamilton, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	815	916	792	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	749	813	876	1251	1836
 39063	Hancock, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	(D)	1140	(D)	(D)	1310	1204	1139	1196	1290	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 39065	Hardin, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	895	913	1023	946	1249	1190	(D)	2208	2684	3134	3740	4026	4235	4002	4080	3813	(D)	(D)
 39067	Harrison, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 39069	Henry, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 39071	Highland, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	1138	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	1057	1113
 39073	Hocking, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	(D)	607	706	612	549	488	483	393	430	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 39075	Holmes, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	3785	3594	3092	3757	3829	4245	4311	3992	4305	4405	4281	4465	4540	5248	5050	4524	5208	5171	5329
 39077	Huron, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 39079	Jackson, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	2454	2329	2176	3106	2446	2912	2735	2244	2485	3114	2583	2278	2171	2341	2269	1994	1728	1675	1651
