GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
 39049	Franklin, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	5847312	6229924	6447623	6677943	7029740	7218498	7644423	8065480	8282556	8819142	9121829	9992200	10277991	10471750	10924364	11346217	11735545	12074664	12603125
 39051	Fulton, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	95800	99240	106539	111316	117772	127750	131964	136614	137726	144060	142206	138132	138828	140578	143814	145039	146196	152794	156991
 39053	Gallia, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	85291	89339	92985	96117	100320	101531	100312	102689	101197	106073	109033	106456	104975	102279	103216	106936	107695	112178	115906
 39055	Geauga, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	164667	174526	185197	195166	203606	213731	221976	228100	242004	254821	250985	248255	250175	256936	254398	258159	252861	258869	262221
 39057	Greene, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	1433774	1580607	1707701	1846301	1925002	2018728	2074461	2041927	2188431	2389572	2566527	2588096	2552308	2638468	2697119	2782906	2873820	2964201	3113211
 39059	Guernsey, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	116271	121450	128136	132036	133306	135697	131761	128873	129282	135730	141267	137332	136983	137962	141892	144781	146536	149692	153777
 39061	Hamilton, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	3244428	3381828	3538360	3705416	3765996	3773762	3782107	3832919	3837620	4022777	3942750	3919216	3949379	4022242	4127365	4234282	4355401	4555531	4730031
 39063	Hancock, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	152002	160377	167789	175799	179734	187070	194542	201174	203102	210257	207318	209603	209328	209031	211286	217597	219343	230171	234527
 39065	Hardin, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	60656	64321	68525	71281	72953	70698	71416	74694	74757	78890	77006	76021	76861	79484	79405	82492	82782	81610	84379
 39067	Harrison, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	29672	30798	32922	32524	33492	34921	36358	37154	36743	38598	36793	36496	37131	38705	40071	42595	43781	46370	47323
 39069	Henry, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	85601	82346	87293	94315	99213	97423	100909	105299	108567	117266	117184	116099	116438	117962	120230	121486	119084	122599	125375
 39071	Highland, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	94057	101319	106491	113386	118347	125273	129120	132645	134049	137966	136563	135021	136614	138085	130891	133948	137161	142406	147483
 39073	Hocking, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	70174	74191	81790	87607	91323	94061	101077	104753	107381	112532	112028	110884	105477	106379	108993	109898	112277	105839	107857
 39075	Holmes, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	58372	62705	68143	76113	79620	81124	86833	89427	88645	92108	91941	89574	91584	94125	94629	96931	98221	101830	104414
 39077	Huron, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	117371	123264	130127	139495	138074	134679	137045	141849	143667	151055	150243	148538	152197	152672	151849	154819	154195	156895	170009
 39079	Jackson, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	61093	65549	70491	75289	78009	79686	84875	88285	90216	91669	88838	87422	89353	91459	94278	96695	97112	100059	102752
 39081	Jefferson, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	154466	158297	164586	168020	170929	172922	175925	179893	182194	192315	187171	183497	179486	180556	184845	188424	190495	201790	216475
 39083	Knox, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	118490	121978	129909	137122	142155	147237	146589	151437	152156	157081	157321	156808	157045	160756	164494	154636	158330	164026	175172
 39085	Lake, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	549101	579849	621181	653736	662625	675856	704042	729050	740678	781250	760806	746167	752126	766132	781450	782786	786782	805307	813307
 39087	Lawrence, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	119869	124760	131064	140448	143171	144197	149250	154297	156280	168317	163256	161614	165940	169162	174799	180548	175482	178116	180236
 39089	Licking, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	329895	354932	379313	404499	428928	454484	474286	489262	503796	523844	511113	502223	497637	506805	530073	551793	564657	599131	631439
 39091	Logan, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	91476	96115	105052	111443	117838	121668	127129	130380	131144	138146	135152	130623	129690	131973	138626	142448	141805	145303	149258
 39093	Lorain, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	763945	817060	856349	905082	919504	946759	968790	1004942	1019454	1067070	1064214	1052168	1054887	1072314	1081483	1098247	1121731	1161900	1195794
 39095	Lucas, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	1669564	1745069	1800545	1862041	1815400	1839279	1875427	1950348	2017440	2086043	2043899	2010720	2108308	2135975	2247265	2238364	2214718	2280443	2351933
 39097	Madison, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	144921	152559	168573	174288	182578	188932	194496	193435	193180	201594	207589	208773	210068	212243	222482	235617	242592	243915	247821
 39099	Mahoning, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	685031	721644	754251	801154	816332	849188	874509	892942	912315	954860	929088	900511	908057	935131	959066	974337	986972	992321	994557
 39101	Marion, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	269696	276649	287084	291715	301667	308404	323270	282340	270606	279379	278550	243147	243955	242474	250696	270970	266267	274273	283065
 39103	Medina, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	298928	319859	343789	362756	377564	394952	414358	430116	437329	456969	440267	437377	445936	450984	465281	473878	480174	498167	515629
 39105	Meigs, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	39671	41856	43900	45046	45854	46283	48415	51049	52907	55383	54849	55108	56299	58602	60780	61059	61397	64159	65277
 39107	Mercer, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	106568	113221	119640	125636	127613	126674	132101	138100	140472	149380	148196	147137	151826	155694	159100	164050	163782	167801	171775
 39109	Miami, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	218221	226804	240802	255183	263835	270564	283192	292597	299507	307015	299578	291766	295873	305447	311291	320253	325568	336169	347432
 39111	Monroe, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	30666	33110	34248	36556	35737	35030	35370	36146	37551	39884	39074	38814	38653	38482	40279	41767	44834	50168	52962
 39113	Montgomery, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	2043065	2152197	2224875	2291615	2321266	2352539	2412807	2475076	2513377	2669682	2608014	2573305	2578338	2613614	2631209	2672078	2701730	2742772	2800485
 39115	Morgan, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	27276	28562	29710	30972	31290	32299	32842	34185	33682	34413	33419	33717	35100	35776	36450	36948	37745	39292	40699
 39117	Morrow, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	60002	64871	70413	73241	75471	77955	81699	84095	84589	88082	86595	85996	86141	89260	91606	92456	90769	91389	92867
 39119	Muskingum, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	210837	224195	237287	251965	255735	254684	260396	268204	276386	287501	280903	287908	295848	302402	312485	310678	312931	318844	324664
 39121	Noble, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	46954	50735	53650	53181	53040	53490	54049	53153	52803	59092	61476	60813	60678	60582	63544	65572	67761	69290	71389
 39123	Ottawa, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	102559	104104	109110	115171	117240	125602	128738	132204	134531	138990	138754	136143	135561	140945	143520	159747	159377	164641	170352
 39125	Paulding, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	46180	49805	49038	51310	53100	55818	55127	55398	56165	59035	59243	58868	59782	60460	61117	61743	61119	64929	66541
 39127	Perry, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	60922	64075	68505	74182	75614	80792	83593	87158	88043	94859	91627	82240	83829	84292	86253	88918	90528	93007	95793
