GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
 39059	Guernsey, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	29614	29391	28616	23748	22689	21577	24891	34083	50039	36024	36050	51000	64076	82772	96589	66308	96708	68151	55378
 39061	Hamilton, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	1315063	1250416	1329739	1385876	1441223	1422976	1462438	1437869	1278338	1173045	1234346	1303775	1347346	1461478	1564608	1740786	1875318	1884829	1892021
 39063	Hancock, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	(D)	(D)	(D)	41562	(D)	49077	(D)	(D)	(D)	(D)	(D)	(D)	62864	69100	70299	76376	86355	98414	88416
 39065	Hardin, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	6571	6077	5797	6037	5204	5030	4669	4921	4655	4600	4929	5205	6400	6240	4977	5850	6534	6006	6179
 39067	Harrison, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	9874	3013	3414	3225	3444	3932	3347	4078	3058	3129	3369	13958	37637	31919	23852	11911	31321	15552	18232
 39069	Henry, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	28232	26256	28339	30412	29206	32010	32769	33221	28670	26885	29738	33293	32948	42630	43557	49695	58952	54140	57612
 39071	Highland, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	16342	12213	11392	12047	13528	13906	12852	12820	12890	14185	14290	13847	16136	15489	15203	16480	16402	18145	19188
 39073	Hocking, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	12342	10938	11098	12113	12349	12023	12513	12920	10757	14268	12128	13306	16106	15525	12725	12872	14168	14695	17356
 39075	Holmes, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	37420	41808	46158	57933	63134	69851	72036	70582	69154	71719	74381	77757	89273	104186	113310	119656	129393	142813	145236
 39077	Huron, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	83637	85561	87260	90638	95280	101690	103998	101031	95671	93765	91157	102203	106171	112578	123319	124939	148816	152604	152764
 39079	Jackson, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	12995	15766	16586	18948	18625	17507	21867	21446	18964	22711	20536	21868	22491	26036	25148	24741	26532	23766	27234
 39081	Jefferson, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	63989	93827	79810	62481	54462	58396	103069	183607	138802	65592	77753	56469	(D)	(D)	(D)	65220	76206	79939	(D)
 39083	Knox, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	47904	58089	55539	46644	42592	43415	50239	55715	49453	46359	47737	43770	59892	58723	52361	62637	83604	90172	93351
 39085	Lake, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	217172	222629	227722	232114	228303	221725	225211	217193	189738	217714	241575	235803	249278	270525	281032	269550	313182	293989	300541
 39087	Lawrence, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	31568	25408	26794	30032	31392	(D)	30437	46265	40909	41232	47610	51034	51356	66411	61123	55355	58854	61356	(D)
 39089	Licking, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	129764	132302	129251	140192	147189	162187	163031	159351	175231	129778	129380	133091	138038	156454	205636	204948	161448	189280	200964
 39091	Logan, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	32050	28166	29003	28520	28420	31893	31111	29663	25413	25035	26494	29466	33709	33660	35418	35283	37847	39951	40351
 39093	Lorain, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	257121	244197	254934	270206	272753	262252	254500	239434	201847	191018	199736	217461	228407	254781	257321	253684	268798	276154	286162
 39095	Lucas, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	635969	567392	567481	595631	624408	642559	661329	614480	577400	510418	557025	648816	570645	689422	672722	745426	722710	725490	851336
 39097	Madison, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	17812	18711	20409	20179	23554	22351	22141	20086	17925	15914	19706	22778	21139	22465	22886	26831	28609	33002	39052
 39099	Mahoning, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	267465	265690	264906	268205	280216	291090	303546	286986	257058	247798	259819	289399	317400	325016	318439	320593	346853	362814	360530
 39101	Marion, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	37341	41012	39265	37019	36312	38955	43409	35613	25331	22938	30013	31853	29024	30354	32288	34196	38437	39288	38492
 39103	Medina, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	140911	141566	171625	180824	202029	194449	193660	185546	180522	169653	183982	202040	222106	247883	259827	268870	308021	312814	330860
 39105	Meigs, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	16630	20511	12570	9853	9557	12588	11860	13221	13674	11775	11579	12081	11420	13431	13371	13287	13835	13263	15900
 39107	Mercer, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	40688	41159	42658	40134	40484	41216	43688	46607	45320	44176	46124	47732	53356	59707	65005	66929	69502	73849	76333
 39109	Miami, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	84538	82662	76832	79671	88564	92726	94531	87508	76555	74847	76334	87169	82588	100744	95366	101876	110369	119710	120987
 39111	Monroe, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	5728	5961	5497	6442	7811	7185	6750	7333	6266	5291	6762	6652	12940	29162	18088	7582	11222	12439	25312
 39113	Montgomery, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	538321	532868	541724	556055	548195	547665	562750	541732	471280	450925	461940	482260	524207	569552	613106	626413	657561	692860	739775
 39115	Morgan, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	13343	14683	17707	8127	6291	6333	6130	6718	3482	2245	1670	1812	1802	2072	7765	5974	5862	6758	6440
 39117	Morrow, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	8451	8656	10884	11009	14959	14744	12039	14087	8036	6545	7022	10863	13800	10772	53687	69625	12157	16476	19575
 39119	Muskingum, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	58107	54582	53371	59836	54508	53701	48174	47064	39664	39106	89855	58515	42541	46974	50925	55447	61483	70284	75950
 39121	Noble, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	2086	3092	2622	3350	3197	3453	4007	4974	3730	3993	4050	4948	69562	18057	12825	6454	8131	6393	6577
 39123	Ottawa, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	19526	19326	20654	22978	22859	22817	23239	21114	20637	22195	21976	25969	27481	32324	32120	32655	41215	44876	42191
 39125	Paulding, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	3666	4676	7310	5599	5149	7553	10630	12916	8454	5890	10293	6144	5954	4888	5002	5826	5885	4463	4363
 39127	Perry, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	25277	34747	42518	40158	39431	40425	43107	43917	44787	41456	42707	42945	47173	42313	11275	8621	60491	52858	50428
 39129	Pickaway, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	40446	28400	29256	32772	34677	38205	36883	35098	29287	36942	50578	33398	39045	38358	42688	46763	60983	76082	78330
