GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
" ""39057"""	Greene, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	149643	151537	153064	155442	156223	157850	159055	160115	161075	161588	163566	164335	163907	164673	164272	165290	166566	167446	168937
" ""39059"""	Guernsey, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	40860	40991	41138	40965	40752	40600	40531	40347	40242	40155	39910	39876	39706	39690	39392	39211	39066	39011	38875
" ""39061"""	Hamilton, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	840335	832390	825139	817306	810352	804913	801815	799840	802149	802278	800658	802409	805182	807617	809527	811332	814170	815445	817473
" ""39063"""	Hancock, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	71972	72617	73118	73532	73585	74167	74712	74781	74964	74689	74912	75459	75581	75281	75678	75831	75973	75920	75783
" ""39065"""	Hardin, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	31753	31804	31729	32119	31983	31939	32132	32200	32185	32127	31806	31632	31747	31784	31616	31398	31329	31418	31365
" ""39067"""	Harrison, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	15796	15902	16002	15856	15907	15868	15901	15856	15860	15825	15790	15684	15602	15519	15395	15252	15202	15167	15040
" ""39069"""	Henry, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	29055	29119	29021	29014	29031	29026	28671	28523	28322	28171	28002	27824	27824	27597	27481	27282	27179	27091	27006
" ""39071"""	Highland, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	41295	41857	42269	42938	42967	43562	43845	43700	43578	43621	43378	42964	43195	43093	42960	43006	42903	43052	43161
" ""39073"""	Hocking, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	28452	28653	28823	28962	29058	29097	29418	29445	29358	29478	29466	29304	28653	28743	28500	28393	28436	28357	28264
" ""39075"""	Holmes, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	39805	40475	40844	41370	41630	41828	41826	42029	42275	42473	42793	43128	43604	43788	43882	43847	43895	43919	43960
" ""39077"""	Huron, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	59620	59917	59947	60011	60116	60113	60086	60121	59754	59560	59416	59204	58825	58610	58307	58367	58393	58364	58266
" ""39079"""	Jackson, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	32670	32846	32880	33025	33242	33135	33144	33164	33115	33248	33124	32869	32801	32761	32559	32528	32386	32366	32413
" ""39081"""	Jefferson, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	73043	72416	72122	71774	71251	70656	70114	69989	69833	69670	69035	68538	68168	67876	67495	66944	66318	65774	65325
" ""39083"""	Knox, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	55460	56377	57232	57995	58641	59194	59843	60348	60633	61090	61283	60764	60858	61000	61001	60909	61271	61900	62322
" ""39085"""	Lake, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	227648	227747	227232	227829	227647	228203	228930	229904	229954	230014	229988	229564	230075	229857	229836	229525	230159	230102	230149
" ""39087"""	Lawrence, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	61965	61847	62197	62169	62476	62798	62748	62640	62667	62424	62415	62146	61858	61539	60923	60691	60075	59767	59463
" ""39089"""	Licking, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	148226	150061	152582	155264	157950	160263	162375	163916	165283	166705	167164	167589	168461	169410	170611	171993	173617	175666	176862
" ""39091"""	Logan, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	45865	46089	46257	46247	46066	45902	46154	46115	46055	45743	45623	45410	45393	45473	45250	45128	45198	45332	45672
" ""39093"""	Lorain, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	285827	287489	290622	292125	294873	297259	298609	299814	300893	301478	301874	301712	303098	304464	305417	306607	307441	309052	309833
" ""39095"""	Lucas, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	454855	454240	453778	451255	449224	446769	445482	443909	442603	441434	439359	436753	436156	434585	433633	432879	431039	429612	428348
" ""39097"""	Madison, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	40256	40539	40879	41122	41292	41865	42392	43163	43353	43434	43114	42991	43256	43980	44139	43377	44041	44389	44731
" ""39099"""	Mahoning, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	255264	252998	251696	249825	247702	246112	243453	241572	240050	238381	237363	235702	234393	233391	231846	230269	229791	229216	228683
" ""39101"""	Marion, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	66156	66188	66372	66361	66468	66345	66487	66840	66497	66458	66599	66277	65964	65791	65431	65467	65076	65427	65093
" ""39103"""	Medina, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	154363	157502	160325	163048	164953	167298	168775	170330	171688	172509	173504	173623	174639	175855	176126	176876	178176	178978	179746
" ""39105"""	Meigs, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	23119	23305	23441	23506	23588	23586	23612	23534	23770	23731	23648	23572	23443	23277	23180	23166	23071	23064	22907
" ""39107"""	Mercer, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	40819	40843	40841	40889	40967	41063	41055	41022	40855	40788	40715	40705	40615	40730	40723	40715	40858	40952	41172
" ""39109"""	Miami, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	99300	99579	100120	100775	101564	102028	102130	102430	102526	102487	102734	102934	103213	103856	104075	104553	105200	106042	106987
" ""39111"""	Monroe, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	15107	15006	15048	15113	14943	14818	14774	14833	14742	14609	14613	14502	14503	14357	14253	14083	13931	13787	13654
" ""39113"""	Montgomery, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	555536	553170	551742	549713	546979	543620	540667	537664	535294	535597	534558	534334	534270	532488	531777	531818	531467	531600	531687
" ""39115"""	Morgan, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	14942	14917	14999	15130	15216	15189	15175	15104	15073	15034	15036	14930	14894	14730	14735	14733	14644	14581	14508
" ""39117"""	Morrow, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	32438	32955	33524	34025	34271	34561	34937	34877	34907	34790	34810	34834	34846	34937	34943	34922	34911	35113	35328
" ""39119"""	Muskingum, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	84789	85247	85418	85589	85696	86023	85939	85874	85779	86214	86243	85794	85649	85905	86194	85993	86123	86131	86215
" ""39121"""	Noble, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	13857	13931	14221	14352	14210	14616	14614	14653	14649	14660	14752	14677	14678	14532	14467	14441	14400	14347	14424
" ""39123"""	Ottawa, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	41015	41029	41329	41564	41629	41641	41690	41554	41498	41359	41320	41242	41035	40903	40754	40488	40623	40769	40525
" ""39125"""	Paulding, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	20183	19972	19887	19803	19810	19748	19735	19670	19659	19557	19369	19248	19143	18975	18959	18839	18831	18742	18672
" ""39127"""	Perry, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	34375	34629	34944	35117	35254	35430	35582	36150	35996	36037	36232	35984	36000	35926	35967	35998	35972	36039	36134
" ""39129"""	Pickaway, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	52344	51778	51983	52238	52954	54094	55044	55376	55323	55740	55948	56237	56355	56704	56989	57545	57740	58077	58457
" ""39131"""	Pike, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	27807	28072	28258	28427	28299	28590	28645	28763	28679	28612	28479	28371	28272	28181	28117	28093	28088	27932	27772
" ""39133"""	Portage, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	153554	154667	155976	156774	157469	157773	159148	160184	161226	161386	161875	161383	161695	162463	162594	162521	162473	162502	162466
" ""39135"""	Preble, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	42427	42587	42640	42613	42584	42651	42561	42688	42424	42170	41986	41812	41671	41495	41297	41157	41116	41011	40882
" ""39137"""	Putnam, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	34746	34643	34758	34680	34798	34781	34752	34655	34583	34476	34385	34207	34123	34198	34026	34007	33860	33802	33861
