GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
" ""39047"""	Fayette, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	(D)	22917	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39049"""	Franklin, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	1903351	1857236	1819822	1975342	2036544	2062498	2159117	2225932	2108655	2185761	2282201	2300894	2466047	2719595	2809119	2836706	2885659	2983256	3011431
" ""39051"""	Fulton, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	42245	45308	41481	39910	39992	38597	43773	46901	43460	45432	46309	47128	51300	54262	52680	58857	63496	69915	70900
" ""39053"""	Gallia, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	7815	10018	8776	7188	7950	9280	9651	8393	6280	6427	5720	5464	6185	6161	6352	6352	7060	6431	6078
" ""39055"""	Geauga, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	87427	90432	93612	109926	111988	128874	132719	134293	122303	119383	124915	145250	153290	154140	168973	177175	181683	197003	205263
" ""39057"""	Greene, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	74608	75270	74533	83639	85297	95315	92562	88282	86577	82941	88650	(D)	(D)	85759	97717	93388	105351	117615	122545
" ""39059"""	Guernsey, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	16215	16465	14990	14780	15272	16009	16729	16466	14378	13879	14794	18378	25660	23890	34453	35365	40093	40453	36463
" ""39061"""	Hamilton, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	2105547	2066420	2099522	2166603	2250856	2262972	2310789	2344577	2205017	2217918	2371591	2492518	2520780	2507182	2512465	2496527	2488786	2548031	2659541
" ""39063"""	Hancock, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	55656	59322	60843	61134	69129	62276	62560	68999	63921	75327	86830	97813	102020	120911	113633	104395	119268	146433	159139
" ""39065"""	Hardin, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	12341	12641	12366	13218	13886	14859	15487	17063	14816	17008	16910	18026	17723	16853	17359	16634	17985	15702	17974
" ""39067"""	Harrison, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	6978	7130	6107	6067	7212	7341	6664	6521	6551	6957	7238	8742	10049	11676	12158	7003	7636	8450	(D)
" ""39069"""	Henry, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	10774	10393	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	15735	16977	17583	20577
" ""39071"""	Highland, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	8291	7618	7310	7160	7861	9051	10046	9382	9593	8138	9194	9690	9846	10839	10984	11648	13325	15304	15410
" ""39073"""	Hocking, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	5997	6497	6773	6074	6375	(D)	(D)	4271	4307	4240	3992	3947	3926	4386	4442	6977	4061	4776	5180
" ""39075"""	Holmes, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	21108	24212	27157	31310	20687	21785	24809	25807	26793	27316	29464	29047	39547	44255	50780	50351	56183	61918	64795
" ""39077"""	Huron, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	31061	30859	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	53133
" ""39079"""	Jackson, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	(D)	(D)	(D)	7425	8506	9090	9267	9638	7997	7558	7365	11518	12730	12410	9023	8491	9106	9907	10247
" ""39081"""	Jefferson, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	26271	26546	29479	29636	30932	32415	34812	38174	33626	33598	34615	35674	35068	36697	41058	40663	38056	39467	40698
" ""39083"""	Knox, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	18175	17031	16114	15466	16729	19499	20702	22155	21679	24359	27337	29238	30442	31401	31105	30282	32380	34907	34911
