GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
" ""39103"""	Medina, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	153758	154366	144885	139631	(D)	(D)	(D)	(D)	(D)	(D)	178158	179690	181291
" ""39105"""	Meigs, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	(D)	(D)	(D)	2654	3100	2437	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	3801	4571	4553
" ""39107"""	Mercer, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	(D)	(D)	41524	43830	47628	52244	56405	53270	46876	50479	51994	55872	54119	57931	66792	70055	77320	86511	88856
" ""39109"""	Miami, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	(D)	(D)	32699	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	92720	95611	98241	110554	116682	122865	119673
" ""39111"""	Monroe, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	3259	3079	4016	5023	5394	13554	14009	12764	10363	10514	11922	13994	13935	15003	14409	12667	14813	16833	18264
" ""39113"""	Montgomery, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	525087	415430	421694	449934	486750	465885	428238	412585	376087	388750	406159	427822	456622	502349	553480	527062	537279	576028	592280
" ""39115"""	Morgan, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	223	416	194	298	275	425	(D)
" ""39117"""	Morrow, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	5493	6001	5672	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39119"""	Muskingum, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	24826	25579	25799	51738	51743	48465	50654	50330	49399	50341	59905	63312	73222	73881	89486	93679	98290	104826	110014
" ""39121"""	Noble, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	2785	2589	2268	2335	2294	2398	3071	3198	3027	3354	4084	4301	4658	4911	11284	10914	9895	12681	12706
" ""39123"""	Ottawa, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	17843	19089	18871	(D)	17765	21591	21520	23817	(D)	17535	17737	18167	18675	18733	20490	21511	22146	22766	25253
" ""39125"""	Paulding, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	9420	12829	14982
" ""39127"""	Perry, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	2787	2360	2371	2372	2216	2240	2282	2194	2231	2421	2576	2289	2909	3561	3212	3605	3905	2862	2325
" ""39129"""	Pickaway, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	19403	14115	(D)	(D)	(D)	6302	9484	10057	8984	9299	11498	14189	18907	17494	29767	32986	40217	38340	26442
" ""39131"""	Pike, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	(D)	(D)	(D)	6127	6354	8482	7856	8068	(D)	7955	(D)	(D)	(D)	11985	14016	18291	22892	28533	31482
" ""39133"""	Portage, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	(D)	(D)	(D)	(D)	58193	(D)	51507	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39135"""	Preble, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	(D)	6921	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	14910	18847	19760	22254
" ""39137"""	Putnam, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	(D)	(D)	(D)	(D)	12295	16962	18779	18228	16727	19225	21026	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39139"""	Richland, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39141"""	Ross, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	19088	24727	28638	23834	27465	28418	28001	26812	25534	27740	35755	39152	41837	47885	52602	48754	51503	55953	59508
" ""39143"""	Sandusky, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	27607	27356	30968	32999	35216	38236	42145	46125	45723	45322	48780	48439
" ""39145"""	Scioto, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	39341	41802	43941	45987	50974	52674	53355	60286	59400	65226	74427	77186	73423	76167	75389	63824	64479	69008	69658
" ""39147"""	Seneca, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	22599	20417	19037	19949	21935	24265	31681	32550	34060	37003	39259	40241	42307	44946	49191	47895	47432	47724	43468
" ""39149"""	Shelby, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39151"""	Stark, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	113612	123253	132387	149074	160027	159411	174031	173379	155861	155440	167824	183315	204087	216915	228185	224964	234036	249855	238274
" ""39153"""	Summit, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	437645	463298	415761	451299	484790	505985	528114	514604	442062	456654	435193	488419	468276	483280	509371	526477	546930	601480	631410
" ""39155"""	Trumbull, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	140502	136335	122276	111323	130393	146135	144140	139145	122960	128399	137713	145939	161348	171189	197914	183396	179670	166717	166527
" ""39157"""	Tuscarawas, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	38110	40363	42157	46365	48219	52590	53433	53274	43152	46308	51225	55686	57143	58947	59392	58756	63145	65316	65023
" ""39159"""	Union, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	50069	51128	43390	46216	48918	60841	62922	65435	50628	54577	55966	61468	64357	63226	68883	66864	71770	78010	85113
" ""39161"""	Van Wert, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	12753	(D)	(D)	(D)	(D)	8765	9337	12504	13152	13403	14626	13724	13853	15878
" ""39163"""	Vinton, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	2894	3382	3266	3476	3680	3932	3754	3554	3104	3585	3879	4453	5352	5859	6870	6393	6837	6877	7172
" ""39165"""	Warren, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	25987	26454	23642	29558	31482	29720	32375	34133	29175	32437	34353	33871	37243	41677	65366	72824	79896	98050	119151
" ""39167"""	Washington, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	22596	24205	21975	25223	29584	37831	46768	47200	41444	46277	53791	56836	56722	63727	58491	57006	57118	68372	71062
" ""39169"""	Wayne, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	57230	61383	60190	61239	63863	67579	67434	70110	75207	78493
" ""39171"""	Williams, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39173"""	Wood, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	129431	138484	148447	160985	192910	208589	209774	225213	201961	206006	223707	246820	260130	286008	315693	330800	339241	366390	375962
" ""39175"""	Wyandot, OH	3.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
