GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
" ""39047"""	Fayette, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	0	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39049"""	Franklin, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	284040	306825	316382	352543	380756	462088	505523	555656	613759	648398	710838	755711	721008	771792	713765	706746	710030	744917	747221
" ""39051"""	Fulton, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	1582	1795	(D)	(D)	(D)	(D)	(D)
" ""39053"""	Gallia, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39055"""	Geauga, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	15730	17385	19534	19997	21093	19937	19884	21679	22841	22506	23179	24984	26231	27069	27399	27241	27371	29912	33367
" ""39057"""	Greene, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	59627	67481	69193	71739	73941	79292	80138	78155	76334	77593	81907	90288	91866	92430	97077	113072	106884	108484	118119
" ""39059"""	Guernsey, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	569	612	713	1076	1209	1213	1168	1208	1315	1150	1340	1562	2085	2272	2263	1997	2323	1734	2401
" ""39061"""	Hamilton, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	245252	257052	273984	298515	321949	338314	356636	378773	404419	421224	447977	468677	471067	482639	510966	546912	522983	530400	566630
" ""39063"""	Hancock, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	35077	37763	38943	40012	39855	43877	47845	50679	55729	57718	60117	61519	62051	65657	68070	70052	65074	61839	60919
" ""39065"""	Hardin, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39067"""	Harrison, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	0	0	0	0	0	0	0
" ""39069"""	Henry, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	634	838	841	882	887	1066	1195	1313	1414	1438	1420	1625	868	943	870	900	828	800	865
" ""39071"""	Highland, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	0	0	0	0	0	0	0	(D)	(D)	(D)	631	657	755	926	1036	(D)	(D)	1445	1462
" ""39073"""	Hocking, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	764	822	(D)	1301	1262	1307	1422	1005	(D)	(D)	(D)	1239	1270	1731	1441	1676	1502	(D)	(D)
