GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
" ""39045"""	Fairfield, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	12189	13098	13659	13874	14291	14770	16056	14914	14733	14616	13944	14192	14651	15817	20287	22130	21851	22168	23932
" ""39047"""	Fayette, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	2536	3271	3293	3963	3978	2729	2895	2923	2677	2512	1951	1874	2433	2486	2813	3207	2028	1833	2012
" ""39049"""	Franklin, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	488929	524840	515033	545406	562455	568400	573681	544504	528841	519506	533419	561681	592700	605079	670138	723454	731423	794711	906463
" ""39051"""	Fulton, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	3419	4650	5106	3399	3773	3745	3879	3534	3885	3035	2837	2444	2573	2726	2480	3644	3682	4423	5006
" ""39053"""	Gallia, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	1865	2064	1757	1993	2028	2168	2024	1985	1946	2153	1906	1778	1750	1473	1401	1447	1562	1501	1821
" ""39055"""	Geauga, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	5405	5701	7869	9437	8061	7460	11111	11134	8585	10557	10001	12161	9611	12307	13136	12184	12199	11504	13002
" ""39057"""	Greene, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	16148	16267	13617	13238	12393	16652	16571	15114	17293	17432	17038	17994	18185	23126	23485	25336	25761	27212	31806
" ""39059"""	Guernsey, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	2050	2777	3289	2946	3035	3295	3843	2925	2868	2824	2866	2480	2494	2593	2800	3766	3204	3776	3311
" ""39061"""	Hamilton, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	403833	427438	387907	393097	386171	389697	399730	358139	346725	350595	368767	386096	409317	432764	470805	495098	521677	573753	614911
" ""39063"""	Hancock, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	9880	12559	13535	14496	15562	17673	15415	14679	14504	14433	16185	16242	15907	15213	17550	17974	19618	20223	19373
" ""39065"""	Hardin, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	1043	897	1179	1534	1659	1612	1677	1729	1842	1854	1695	2266	1763	1713	1821	1529	1610	1578	1633
" ""39067"""	Harrison, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	1270	1762	1644	1649	1625	(D)	(D)	(D)	2127	2570	2074	2289	(D)	2765	3428	3552	4768	5658	5607
" ""39069"""	Henry, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	5968	8305	(D)	(D)	(D)	2123	1990	2324	2837	2915	2690	2862	2677	2742	3076	3148	3124	3247	3250
" ""39071"""	Highland, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	2172	2248	2264	2005	2162	2142	1966	1907	2024	2029	2281	2314	2068	2367	2700	2370	2392	2640	3026
" ""39073"""	Hocking, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	1483	1555	1727	1970	2142	2378	1807	1924	2130	2143	2000	2100	3137	3580	4032	4374	4714	5669	5492
" ""39075"""	Holmes, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	1480	717	779	1228	1492	993	973	954	1193	1182	1352	1697	1779	1635	1849	1938	2168	2394	3251
" ""39077"""	Huron, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	2516	3979	3487	3909	4815	4103	3896	3557	3713	3892	3389	3742	4881	4616	4929	5070	5364	6283	6834
" ""39079"""	Jackson, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	857	937	1119	2016	1754	1791	1849	1855	1965	1925	1809	2131	2302	2106	2494	2327	2136	2364	3165
" ""39081"""	Jefferson, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	6864	7908	8071	7572	7468	9654	8870	9239	9734	9081	8273	8657	8730	8031	8570	7659	7889	9106	11086
" ""39083"""	Knox, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	3437	4139	3456	3675	3957	4490	4685	5164	4400	3758	3679	3462	(D)	3832	4851	5177	5594	6188	6607
" ""39085"""	Lake, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	26921	30376	30643	37162	38578	38796	32626	32771	31991	32948	33154	36185	38153	42967	42884	45231	46094	49762	53661
" ""39087"""	Lawrence, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	1271	1720	1594	1335	1383	1458	1787	1917	1925	2163	2234	2470	3450	3906	5401	7015	10238	13670	8568
" ""39089"""	Licking, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	28310	31650	34524	44694	40316	30155	23824	24400	22299	17952	16948	15499	15762	17816	19722	19292	20211	22104	23687
" ""39091"""	Logan, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	4834	5895	5998	5742	5888	6328	6254	6265	6159	5701	6000	6061	6863	7005	6913	7349	7503	8144	9402
