GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
" ""39103"""	Medina, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	7253	8086	9356
" ""39105"""	Meigs, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	(D)	(D)	(D)	(D)	1688	2077	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	4147	4589
" ""39107"""	Mercer, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39109"""	Miami, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	(D)	(D)	9126	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39111"""	Monroe, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	2267	2545	3113	2863	3099	3124	(D)	(D)	4434	5610	5786	5645	6098
" ""39113"""	Montgomery, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	90188	80227	80509	83556	90105	101276	114472	107173	107414	108816	153327	113401	116521	116006	80400	79091	80977	83084	94510
" ""39115"""	Morgan, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	2861
" ""39117"""	Morrow, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39119"""	Muskingum, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	18632	19024	18519	17316	17125	19464	19933	21791	22479	22692	23399	24237	26052	26901	28643	31004	31467	32133	34602
" ""39121"""	Noble, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	1218	1227	1143	1010	612	754	671	655	690	657	856	738	835	538	509	482	529	577	(D)
" ""39123"""	Ottawa, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39125"""	Paulding, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39127"""	Perry, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	2523	2429	2803	2645	2798	3272	3073	3325	3624	3492	3623	3226	3639	3606	3705	3528	3593	3924	3948
" ""39129"""	Pickaway, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	2483	(D)	(D)	(D)	(D)	5691	6098	7329	7133	6280	4111	3213	3403	3827	(D)	4140	4293	(D)	(D)
" ""39131"""	Pike, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39133"""	Portage, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	(D)	(D)	(D)	(D)	394	(D)	2556	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39135"""	Preble, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39137"""	Putnam, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	(D)	(D)	(D)	(D)	0	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39139"""	Richland, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39141"""	Ross, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	17836	16420	15399	14792	15272	16606	16668	18234	18150	18219	17894	17499	19294	20990	22494	23754	23573	24299	25158
" ""39143"""	Sandusky, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	5883	6629	8340	9281	6865	6618	5800	5725	5535	5444	6401	6959
" ""39145"""	Scioto, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	7367	7631	8652	8518	8718	10493	11030	11903	11917	11533	9634	9478	9552	10044	9921	10832	11013	12036	13391
" ""39147"""	Seneca, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	7625	8357	8243	8420	8953	9901	10234	10825	10999	11239	10781	10303	11183	11263	11635	12566	12460	13269	14473
" ""39149"""	Shelby, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39151"""	Stark, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	61454	59962	60156	58388	60798	64719	51605	55353	52561	53255	61714	71802	86579	76385	83918	79273	79771	86267	88453
" ""39153"""	Summit, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	153147	201403	126943	128936	139273	142849	146699	158442	158305	139504	117209	114663	115799	118454	124881	129402	138828	141924	150869
" ""39155"""	Trumbull, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	(D)	12429	17124	15029	13373	17696	19194	20696	18221	16585	16864	16474	14240	14351	(D)	(D)	(D)	22403	22618
